,firstname,lastname,current,sigma,mu
3865,Michelle,KIM THEISEN,"N(mu=0.169, sigma=0.457)",0.4569420069908924,0.16942828027765877
1738,Kayla,LIEUW,"N(mu=0.168, sigma=1.023)",1.0229509917645998,0.16828953483985515
73,Anna,TSYGANOVA,"N(mu=0.159, sigma=0.260)",0.260159519057093,0.1588961164992217
3086,Ingrid,KINDLIHAGEN,"N(mu=0.154, sigma=0.345)",0.34543865278279734,0.15403926244533322
2935,Rong,JIANG,"N(mu=0.152, sigma=0.234)",0.23366034741771627,0.15220040961561912
2267,Risa,OTA,"N(mu=0.150, sigma=0.375)",0.37457070016849375,0.14977407081163063
12562,Anastasiia,KOBETS,"N(mu=0.138, sigma=0.593)",0.5925682941402635,0.1378773292289349
115,Mariia,MUSIENKO,"N(mu=0.131, sigma=1.002)",1.0024053250512055,0.13133704356763576
2800,Anna,LAITINEN,"N(mu=0.129, sigma=0.369)",0.36852216705263774,0.1292465768080941
2671,Kajsa,ROSEN,"N(mu=0.109, sigma=0.587)",0.5866405182726897,0.1092477300034611
11624,Daria,NESTERENKO,"N(mu=0.104, sigma=0.457)",0.45736268716273715,0.10361417992587327
6138,Jera,LENARDIC,"N(mu=0.097, sigma=1.018)",1.0184277089063052,0.0970407416591013
175,Polina,KULAGINA,"N(mu=0.097, sigma=1.009)",1.0091050820842975,0.09674761958283158
6309,Kaori,HOSONO,"N(mu=0.092, sigma=0.308)",0.30830452288208027,0.09179736830846859
1269,Celina,SCHOIBL,"N(mu=0.091, sigma=0.587)",0.587358896810397,0.09062195477211993
3122,Frederike,FELL,"N(mu=0.090, sigma=0.509)",0.5090243779724238,0.09016502113774676
6371,Sophie,RAUBERGER,"N(mu=0.089, sigma=1.004)",1.0035327219300052,0.08908016303102821
5875,Victoria,WELDON,"N(mu=0.084, sigma=0.624)",0.6243588401845465,0.08379011904218418
6137,Maria Davies,SANDBU,"N(mu=0.074, sigma=0.600)",0.5995127842757902,0.0742455495723645
5281,Celine,COMBAZ,"N(mu=0.071, sigma=0.540)",0.5397571770277612,0.0707607087827946
4454,Ina,DZHAMBAZOVA,"N(mu=0.066, sigma=0.610)",0.6100182040212654,0.06570435517861974
1737,Lila,NEAHRING,"N(mu=0.051, sigma=1.021)",1.0205026697235768,0.051326374244296744
4923,Agata,MODRZEJEWSKA,"N(mu=0.046, sigma=0.477)",0.47688334883284456,0.04573328342955541
11545,Lena,SCHRITTWIESER,"N(mu=0.044, sigma=0.718)",0.7181697916030437,0.043701630786695214
3060,Tina Johnsen,HAFSAAS,"N(mu=0.043, sigma=0.281)",0.28060712792211734,0.04250191422774659
11785,Campbell,SARINOPOULOS,"N(mu=0.036, sigma=0.422)",0.4218503600136421,0.03628872056969738
2281,Miwa,OBA,"N(mu=0.028, sigma=0.319)",0.3189372905426217,0.027827609940806117
3121,Florence,GRÜNEWALD,"N(mu=0.015, sigma=0.715)",0.71528506085892,0.014879237159174129
4290,Joanne,BRINKMANN,"N(mu=0.005, sigma=1.008)",1.0082975240386227,0.0052129967348667
1888,Piper,KELLY,"N(mu=-0.005, sigma=1.023)",1.0225053273936073,-0.0051598536941892615
1650,Indiana,CHAPMAN,"N(mu=-0.005, sigma=0.347)",0.3471005735184099,-0.005221458428813329
321,Celine,CUYPERS,"N(mu=-0.011, sigma=0.586)",0.5858450250885662,-0.010505604961263309
3979,Valeri,KREMER,"N(mu=-0.011, sigma=0.223)",0.2225345176641596,-0.010582920723521398
1649,Babette,ROY,"N(mu=-0.036, sigma=0.328)",0.328337058319216,-0.03597116913018793
2503,Tiffany,MELIUS,"N(mu=-0.044, sigma=0.332)",0.33235647488578296,-0.04418688649529316
3986,Yael,TAUB,"N(mu=-0.051, sigma=0.229)",0.22903540058470517,-0.05077495331709752
5637,Spasina,NEDYALKOVA,"N(mu=-0.051, sigma=1.041)",1.040692887810856,-0.051271110554296735
6240,Giulia,ALTON,"N(mu=-0.059, sigma=0.736)",0.736290240540633,-0.05920188884073254
1382,Veronika,SIMKOVA,"N(mu=-0.061, sigma=1.002)",1.0022919930483345,-0.06136146880223552
4152,Santa,GRIGORJEVA,"N(mu=-0.062, sigma=0.588)",0.5876412406763782,-0.062042761925243314
13857,Maya,STASIUK,"N(mu=-0.066, sigma=0.516)",0.5155495375056958,-0.06611114511605917
349,Lucie,DELCOIGNE,"N(mu=-0.070, sigma=0.510)",0.5097233837387012,-0.06972994991491667
1488,Margaryta,ZAKHAROVA,"N(mu=-0.070, sigma=0.233)",0.2331933689794036,-0.06993902206028131
2070,Lan,KIM,"N(mu=-0.078, sigma=1.011)",1.010975207071755,-0.07809326255939439
8702,Annika,PIDDE,"N(mu=-0.086, sigma=0.716)",0.7156594614103512,-0.0855079744948916
13558,Yejoo,SEO,"N(mu=-0.089, sigma=0.393)",0.39303455277474797,-0.08851428162498383
5282,Emily,HARRINGTON,"N(mu=-0.091, sigma=1.080)",1.0804030301713639,-0.09123997275418266
11466,Alessia,MABBONI,"N(mu=-0.118, sigma=1.005)",1.004811774910545,-0.11842945297937378
903,Martina,ZANETTI,"N(mu=-0.138, sigma=0.419)",0.4193399213623686,-0.1376299215387781
2933,Xuhua,PAN,"N(mu=-0.142, sigma=0.391)",0.39078614251953925,-0.14198157631722447
697,Joanna,NEAME,"N(mu=-0.152, sigma=0.460)",0.46029795223521386,-0.15207339291286734
2668,Daniela,EBLER,"N(mu=-0.158, sigma=0.382)",0.38245317634391585,-0.15819723207220468
3850,Katrine,VANDET SALLING,"N(mu=-0.164, sigma=0.219)",0.2194004238504523,-0.1640879023796614
2373,Miharu,SOTOME,"N(mu=-0.173, sigma=0.748)",0.7483048300258086,-0.1728034369901559
97,Daria,MALYSHEVA,"N(mu=-0.173, sigma=0.720)",0.7204419839652391,-0.1730552093567012
1438,Michaela,SMETANOVA,"N(mu=-0.178, sigma=0.391)",0.3910603774942796,-0.17773645287312728
127,Olga,KUSHCH,"N(mu=-0.201, sigma=0.717)",0.716766721313289,-0.2009523063992397
739,Zoe,PEETERMANS,"N(mu=-0.202, sigma=0.728)",0.7276104897608837,-0.20223734978801647
1155,Lana,SKUSEK,"N(mu=-0.210, sigma=1.003)",1.0029939962298613,-0.21024321630053278
6000,Gamez,CIRIK,"N(mu=-0.212, sigma=1.016)",1.0163088843224835,-0.21216140808031528
12330,Arina,JURCENKO,"N(mu=-0.227, sigma=1.013)",1.0128129018705518,-0.22664640215367315
1898,Isabel,GIFFORD,"N(mu=-0.229, sigma=0.738)",0.7381117995665767,-0.2290121720678701
1285,Lea,KEMPF,"N(mu=-0.237, sigma=0.588)",0.5878615463395417,-0.23724893525358245
2711,Linda,SJÖDIN,"N(mu=-0.241, sigma=0.387)",0.38739124573395417,-0.24104892068082048
6032,Sylwia,BUCZEK,"N(mu=-0.245, sigma=0.407)",0.4070985366304612,-0.24452942743083925
4038,Yula,GOLD,"N(mu=-0.246, sigma=0.722)",0.7218184001857605,-0.24592748266538358
1630,Paige,BOKLASCHUK,"N(mu=-0.248, sigma=0.460)",0.4603437958411959,-0.2477985937700612
2021,Anna,LECHNER,"N(mu=-0.255, sigma=0.597)",0.5968699104842506,-0.2552794719385665
13272,Anne,ACKRE,"N(mu=-0.257, sigma=0.590)",0.5896043069565188,-0.25711606394155473
4728,Katrin,BRADY,"N(mu=-0.260, sigma=0.599)",0.5985954232693534,-0.26040239761521217
6239,Cathy,LAFLAMME,"N(mu=-0.265, sigma=0.735)",0.735479022316164,-0.26508752575401306
11464,Aleksandra,TOTKOVA,"N(mu=-0.267, sigma=0.332)",0.3315900475380021,-0.26710898508718894
1575,Pia,GRAHAM,"N(mu=-0.272, sigma=0.732)",0.7322849084523666,-0.27186806710659883
4859,Maria,BELOMESTNOVA,"N(mu=-0.273, sigma=1.085)",1.085365643800039,-0.2730712069041712
6068,Sarah,SHAW,"N(mu=-0.274, sigma=1.056)",1.0555430142096194,-0.273594086877567
5885,Kerry,BRIGGS,"N(mu=-0.276, sigma=0.612)",0.6116059991622863,-0.2761494377770373
5789,Zoe,OGDEN,"N(mu=-0.283, sigma=0.773)",0.7732180864869767,-0.28313155052294087
2486,Emma,HORAN,"N(mu=-0.287, sigma=0.354)",0.35389691962524955,-0.2872436095190553
12597,Anna,BOLIUS,"N(mu=-0.288, sigma=1.012)",1.0119471577791253,-0.2881377223679219
2936,Lamu,RENQING,"N(mu=-0.297, sigma=0.269)",0.2694777941880776,-0.2972440144746884
11377,Yejin,JUNG,"N(mu=-0.300, sigma=1.033)",1.0334449019153877,-0.30006579613734985
4982,Chunhua,LI,"N(mu=-0.307, sigma=0.774)",0.7735644724267493,-0.30739231572756287
4995,Sarah,GILMOUR,"N(mu=-0.310, sigma=1.046)",1.04599986964432,-0.31029049343287884
6051,Mariya,MULYAR,"N(mu=-0.316, sigma=0.487)",0.4872284524961602,-0.3159772488839357
6057,Courtney,SANDERS,"N(mu=-0.317, sigma=0.448)",0.4476027029338514,-0.3173954046609092
4861,Ksenia,SDOBNIKOVA,"N(mu=-0.323, sigma=0.546)",0.5457110026610483,-0.32325834548195553
2074,Jeongran,KO,"N(mu=-0.325, sigma=1.002)",1.0018285638175786,-0.3250005805570209
3996,Naama,YOHAI,"N(mu=-0.327, sigma=0.347)",0.3474712895965086,-0.326762029351173
4451,Claire,BELL,"N(mu=-0.336, sigma=0.740)",0.7399632686699832,-0.33561921794774546
1863,Julianna,JIMREIVAT,"N(mu=-0.339, sigma=1.028)",1.0281690767880656,-0.3388770913975675
75,Ekaterina,NOVITSKAIA,"N(mu=-0.341, sigma=0.730)",0.7304949898795261,-0.3405583713562812
2375,Katsuki,BAMBA,"N(mu=-0.349, sigma=0.733)",0.7329432302398624,-0.34904712469295857
6417,Noemi,LANGENKAMP,"N(mu=-0.355, sigma=1.006)",1.0064377468107788,-0.35501318627042605
5883,Alyrene,DOREY,"N(mu=-0.362, sigma=1.055)",1.0550624995511144,-0.36196137542853435
633,Natalie,BERRY,"N(mu=-0.363, sigma=0.733)",0.7328283205837507,-0.3629380990358833
12523,Francesca,MATUELLA,"N(mu=-0.369, sigma=1.013)",1.0131203671530329,-0.3685438219157644
2792,Hannah,HERMANN,"N(mu=-0.372, sigma=1.005)",1.0050209676324726,-0.3717734733585301
5976,Lucia,KORCOVA,"N(mu=-0.376, sigma=0.750)",0.7503542026910024,-0.37622204141933996
5994,Eline,NAS,"N(mu=-0.378, sigma=1.095)",1.0954944979823078,-0.37801186354865535
4165,Elza Elizabete,BARAKA,"N(mu=-0.387, sigma=0.719)",0.7193126729868051,-0.3871607224686245
810,Maria,BENACH ZUBERO,"N(mu=-0.388, sigma=0.725)",0.724949328901307,-0.38768736284481775
3911,Alejandra,CONTRERAS,"N(mu=-0.393, sigma=0.283)",0.28332930267450834,-0.39311757906898054
3472,Fatemeh,JAFARI MAHMODABADI,"N(mu=-0.395, sigma=0.737)",0.7365552734381478,-0.3947626267725717
5593,Kimie,KON,"N(mu=-0.398, sigma=1.020)",1.0195056759044738,-0.3977859022875379
860,Claudia,GHISOLFI,"N(mu=-0.398, sigma=1.020)",1.0199736807683635,-0.3983808262454615
1453,Marketa,JANOSOVA,"N(mu=-0.399, sigma=0.518)",0.5176871968185685,-0.3988453380483664
5403,Nelly,KUDROVA,"N(mu=-0.406, sigma=0.380)",0.37980429328787985,-0.4056221833817476
3594,Lynn,VAN DER MEER,"N(mu=-0.409, sigma=0.591)",0.590846146875719,-0.4088996811858799
6169,Tsukasa,MIZUGUCHI,"N(mu=-0.411, sigma=1.048)",1.0478227179228563,-0.41112309938888403
3604,Amanda,MEIJERING,"N(mu=-0.424, sigma=1.009)",1.0086931990481451,-0.4241091100005538
14031,Chaeyeong,KIM,"N(mu=-0.440, sigma=0.721)",0.7208425331708003,-0.4403396349615186
7414,Nadezhda,BRYAKINA,"N(mu=-0.441, sigma=1.048)",1.0479120363595604,-0.4408663020796139
2811,Laura,LOIKAS,"N(mu=-0.445, sigma=0.317)",0.31694227711514333,-0.44509028446169974
2869,Paulina,KALANDYK,"N(mu=-0.446, sigma=0.724)",0.724018529002421,-0.4461750603569648
13504,Xu,LITING,"N(mu=-0.461, sigma=1.036)",1.036272735232927,-0.4611097111735101
4860,Olga,KULISH,"N(mu=-0.473, sigma=0.439)",0.43886574306428144,-0.4729704119880056
2342,Chisato,KANAZAWA,"N(mu=-0.475, sigma=1.034)",1.0343612616879243,-0.47505625574754096
3595,Ysa,RAKESTRAW,"N(mu=-0.477, sigma=1.008)",1.0076165116016653,-0.4765518737619871
12383,Ariane,FRANKEN,"N(mu=-0.478, sigma=1.014)",1.0140092469435014,-0.47750042633466205
891,Asja,GOLLO,"N(mu=-0.480, sigma=0.461)",0.46105857445122517,-0.4803019271874111
4834,Isabelle,FAUS,"N(mu=-0.487, sigma=0.548)",0.5480899329930395,-0.4871862088584824
2970,Yiling,SONG,"N(mu=-0.495, sigma=0.511)",0.5109846162777689,-0.49457846832490854
1561,Jelisa,DUNBAR,"N(mu=-0.501, sigma=0.427)",0.4267022849831147,-0.5007429067501596
5880,Bonnie,DE BRUIJN,"N(mu=-0.509, sigma=0.611)",0.6114770155417347,-0.5090315473054869
12507,Anja,SANTINI MIKULIĆ,"N(mu=-0.510, sigma=0.590)",0.589707868619592,-0.5103945486478161
191,Anastasiia,EVGENEVA,"N(mu=-0.512, sigma=0.517)",0.5166448967801005,-0.5123163290595243
6168,Thomasina,PIDGEON,"N(mu=-0.514, sigma=0.274)",0.2736889160977755,-0.5138510354961167
5884,Sarah,AUSTIN,"N(mu=-0.515, sigma=0.624)",0.6236989919185806,-0.5153766333018194
2055,Minseon,KIM,"N(mu=-0.516, sigma=0.490)",0.4900167813790504,-0.5160087504088469
5348,Suet-Man,LI,"N(mu=-0.517, sigma=1.152)",1.15245062913631,-0.5167810761402577
2051,Seunghyun,KIM,"N(mu=-0.518, sigma=0.405)",0.4050460870518877,-0.5183741586316115
1591,Elizabeth,VINCE,"N(mu=-0.548, sigma=0.741)",0.7407988859346464,-0.5477917714161352
4766,Channah,BRANDSEMA,"N(mu=-0.548, sigma=0.625)",0.6250890840751201,-0.5482588357337939
4767,Zoë,MAIRE,"N(mu=-0.548, sigma=0.443)",0.44265871812485486,-0.5484101113410444
1103,Erin,STERKENBURG,"N(mu=-0.556, sigma=0.738)",0.738006169191325,-0.5564295385792649
12336,Anna Maria,APEL,"N(mu=-0.557, sigma=0.725)",0.7250265066298115,-0.5571708372206384
1951,Maggie,HAMMER,"N(mu=-0.562, sigma=1.028)",1.028024791910538,-0.5620412013338013
5217,Beatrix,CHONG,"N(mu=-0.572, sigma=1.049)",1.0493818167175428,-0.5716633103514138
12519,Leonie,HOFER,"N(mu=-0.573, sigma=1.015)",1.0147326461084734,-0.5730620041538861
2424,Yuliya,KEREMIDCHIEVA,"N(mu=-0.580, sigma=0.720)",0.719946660122325,-0.5800608615321405
6074,Olga,SHCHELNIKOVA,"N(mu=-0.583, sigma=0.754)",0.7542956931864266,-0.583420534554134
1728,Zoe,STEINBERG,"N(mu=-0.587, sigma=0.749)",0.7487889908064137,-0.5874231795415183
2330,Karin,KOJIMA ,"N(mu=-0.588, sigma=1.025)",1.02488201951991,-0.5878859042951947
1578,Alyssa,WEBER,"N(mu=-0.598, sigma=0.397)",0.3974699626548535,-0.5983243995917421
77,Nataliia,STEPANOVA,"N(mu=-0.599, sigma=1.008)",1.0084311793375569,-0.5989679557865558
2453,Mariam,KURDIANI,"N(mu=-0.607, sigma=1.023)",1.0231792599971852,-0.6066008633173884
1039,Caterina,DAL ZOTTO,"N(mu=-0.623, sigma=1.024)",1.0235404911630908,-0.6234622977531284
6094,Carolina,ROSERO,"N(mu=-0.647, sigma=0.609)",0.6085313640114148,-0.6466660995697057
328,Heloïse,DOUMONT,"N(mu=-0.648, sigma=0.389)",0.3893205334730074,-0.6477346217477761
14865,Sarina,GHAFFARI,"N(mu=-0.650, sigma=1.007)",1.0074983133036146,-0.6504057512117221
3441,Valiantsina,CHAMIAKINA,"N(mu=-0.651, sigma=0.391)",0.39066456505472097,-0.6507178475252154
4816,Szilvia,VARGA,"N(mu=-0.655, sigma=1.052)",1.0517477151102521,-0.6552425008024211
3601,Tiba,VROOM,"N(mu=-0.656, sigma=0.347)",0.34732924973657575,-0.6555334841925253
835,Mª Carmen,ALARCÓN GRAU,"N(mu=-0.656, sigma=0.718)",0.7177915848462504,-0.6561449023018892
4815,Mirka,KRAJCIOVA,"N(mu=-0.664, sigma=0.609)",0.6090109541261914,-0.6636701896891145
3363,Yelena,GRUNYASHINA,"N(mu=-0.664, sigma=1.024)",1.024225120062011,-0.663720355044242
3160,Rocio Ailen,BECERRA,"N(mu=-0.665, sigma=0.463)",0.4631856120722803,-0.6647509298957539
14291,Barbora,ZITKOVA,"N(mu=-0.666, sigma=1.020)",1.0198733723994842,-0.6663766674770135
6226,Yunqing,LIU,"N(mu=-0.675, sigma=1.193)",1.1926677189274602,-0.6750821745065076
1024,Beatrice,COLLI,"N(mu=-0.678, sigma=1.019)",1.018581520878642,-0.6775775833554365
1562,Celeste,WALL,"N(mu=-0.683, sigma=0.543)",0.5427664472852101,-0.6834917658297708
5329,Martina,HARNISCH,"N(mu=-0.686, sigma=1.041)",1.0405711846474472,-0.6856781057255416
2945,Zhuoying,CHEN,"N(mu=-0.689, sigma=0.719)",0.7187589416630661,-0.6891113907673707
1763,Audrey,MILLER,"N(mu=-0.695, sigma=1.047)",1.0466141419587673,-0.6947722363365638
6147,Kaori,EGUCHI,"N(mu=-0.695, sigma=0.639)",0.6390352547859781,-0.6951803943220299
2367,Junko,KITAWAKI,"N(mu=-0.707, sigma=1.061)",1.060803080399755,-0.7072370104259562
3633,"Mingxin, Judith",SIM,"N(mu=-0.711, sigma=0.538)",0.5380865110903436,-0.7110976899388787
4224,Regina,SALAZAR PUGA,"N(mu=-0.720, sigma=1.008)",1.007906933657086,-0.7203410456736761
6157,Linda,GUNDOVA,"N(mu=-0.726, sigma=1.040)",1.039934332670591,-0.7259785099830102
2564,Jordyn,DAMASCO,"N(mu=-0.731, sigma=1.025)",1.0248640011109624,-0.7307810432715688
3488,Solmaz,ESHGHI,"N(mu=-0.734, sigma=1.059)",1.0588750337620834,-0.7339087244220245
1404,Karina,BILKOVA,"N(mu=-0.758, sigma=0.390)",0.38993163658582225,-0.7580404122773508
11989,Lianet,CASTILLO,"N(mu=-0.763, sigma=0.721)",0.7214013319309902,-0.7626399650544128
1363,Dominika,DUPALOVA,"N(mu=-0.770, sigma=0.519)",0.5193930503771049,-0.7703637218494137
363,Lucie,WATILLON,"N(mu=-0.776, sigma=0.466)",0.4659522304516177,-0.7762535526322358
3928,Pratthana,RAKSACHAT,"N(mu=-0.785, sigma=0.753)",0.753073016323362,-0.7854931348145575
12563,Kseniia,ZAKHAROVA,"N(mu=-0.786, sigma=1.020)",1.020353256312153,-0.7861033038470622
12221,Jil,COUTURE,"N(mu=-0.790, sigma=1.008)",1.008192976222971,-0.7903758388558171
2172,Nóra,KIRÁLY,"N(mu=-0.791, sigma=0.317)",0.31692903763805524,-0.791455064503452
6248,Kelly,DRAGER,"N(mu=-0.792, sigma=0.739)",0.7393682718265254,-0.7922500063157365
1694,Emi,TAKASHIBA,"N(mu=-0.794, sigma=1.034)",1.0342882885267877,-0.7943765390836032
1050,Candice,BAGLEY,"N(mu=-0.803, sigma=1.026)",1.0261194199214454,-0.8025782966507166
4771,Egle,KIRDULYTE,"N(mu=-0.812, sigma=0.622)",0.6215563785430183,-0.8124921771063562
2847,Klaudia,BUCZEK,"N(mu=-0.827, sigma=0.609)",0.6090358326624721,-0.8267704586757487
2946,Zhuoma,PUBU,"N(mu=-0.833, sigma=0.442)",0.4416612617062219,-0.8328105876546171
3273,Virgita,NADYA PUTRI,"N(mu=-0.844, sigma=0.521)",0.5205211315564519,-0.843754901149953
7417,Charlotte,PETERSEN,"N(mu=-0.845, sigma=1.053)",1.05319247288415,-0.8448764188735836
3592,Julia,MEIJER,"N(mu=-0.851, sigma=0.590)",0.5904892530579224,-0.8506406632772836
346,Marie,COLOT,"N(mu=-0.852, sigma=0.720)",0.7204837648538175,-0.8517318013081332
828,Rut,MONSECH GASCA,"N(mu=-0.866, sigma=0.594)",0.5936551434009641,-0.8659718234944834
1377,Eliska,VLCKOVA,"N(mu=-0.883, sigma=0.597)",0.5967672367390235,-0.883484893631169
4992,Yuko,SAKAKIBARA,"N(mu=-0.884, sigma=1.179)",1.1791545060950637,-0.88423311651033
2765,Mária,ČELKOVÁ,"N(mu=-0.903, sigma=0.292)",0.29240680071455033,-0.9025998202117206
779,Itziar,ZABALA ZURINAGA,"N(mu=-0.911, sigma=0.370)",0.37009662809396865,-0.910989244292778
3202,Nadja,PFISTER,"N(mu=-0.913, sigma=0.533)",0.5327237084876398,-0.9132076858675249
3775,Lena,HERRMANN,"N(mu=-0.914, sigma=0.758)",0.7581563991959199,-0.914231064750968
4998,Hyojung,KIM,"N(mu=-0.919, sigma=0.795)",0.7946115775060612,-0.9192278908974141
1577,Rebecca,FRANGOS,"N(mu=-0.921, sigma=0.268)",0.2683845230649682,-0.9209429988907113
12352,Lujza,MICHALKOVÁ,"N(mu=-0.926, sigma=1.018)",1.0184413751552917,-0.9258644671180878
6249,Marieta,AKALSKI,"N(mu=-0.932, sigma=0.481)",0.4812899008941021,-0.9319777884133942
3525,Rahil,RAMEZANI,"N(mu=-0.934, sigma=0.519)",0.519349332918707,-0.9335452927766948
5725,Gurgel,OZVER,"N(mu=-0.951, sigma=0.636)",0.6363020898542717,-0.9511990360881737
3444,Kseniya,KOPUSAVA,"N(mu=-0.953, sigma=1.013)",1.0126732695996186,-0.953236424944542
2465,Salome,MESHVELIANI,"N(mu=-0.953, sigma=1.073)",1.0729648200764506,-0.9534680858625975
3925,Puntarika,TUNYAVANICH,"N(mu=-0.962, sigma=0.327)",0.3274830716127622,-0.9623003458195242
6188,Claudia,MALDONADO,"N(mu=-0.970, sigma=1.091)",1.090703988670457,-0.9695636283150435
1412,Eliska,NOVOTNA,"N(mu=-0.972, sigma=1.003)",1.003167322726399,-0.9716388467188608
4932,Malgorzata,RUDZINSKA,"N(mu=-0.983, sigma=0.531)",0.5313168022420361,-0.9832265761619404
7869,Roosa,HUHTIKORPI,"N(mu=-0.984, sigma=1.010)",1.0102207592313268,-0.9835890943699966
1808,Maddy,MORRIS,"N(mu=-0.989, sigma=0.763)",0.7629972866903454,-0.9885243409893332
4373,Anastasija,TERIOCHINA,"N(mu=-1.005, sigma=0.391)",0.39131365597161166,-1.0050941869978383
6058,Heather,SAWITSKY,"N(mu=-1.027, sigma=1.090)",1.0900694552393972,-1.027483580947952
3272,Abdul Rochman,SYARIFAH,"N(mu=-1.039, sigma=1.105)",1.1046576312966838,-1.0386717596778936
1689,Beatrix,EVANS,"N(mu=-1.042, sigma=0.618)",0.6176591320196708,-1.0421419060855575
6170,Iyma,LAMARCHE,"N(mu=-1.054, sigma=1.068)",1.068240707305439,-1.0536338483289722
14742,Emilia,DAVILA,"N(mu=-1.063, sigma=1.009)",1.0091696248572075,-1.062505774298811
13412,Miriam,DIEZ LUENGO,"N(mu=-1.063, sigma=0.727)",0.7273983005560912,-1.0629517473005567
4368,Milda,KOREIVAITE,"N(mu=-1.065, sigma=1.017)",1.017027691685457,-1.0648577399822154
2940,Wangmu,RENZENG,"N(mu=-1.065, sigma=0.522)",0.5224538084578895,-1.0653592705829884
4921,Helena,ALEMAN SOBRINO,"N(mu=-1.070, sigma=1.100)",1.0996419170059255,-1.069880208693934
6382,Kumari,BARRY,"N(mu=-1.071, sigma=1.031)",1.0306422026364905,-1.0705679894639173
3142,Camila,MACEDO,"N(mu=-1.076, sigma=0.720)",0.7196335078944862,-1.0760196290082822
5774,Cassandra,ZAMPAR,"N(mu=-1.082, sigma=1.056)",1.0562453329463848,-1.0820935470801571
3880,Zoé,EGLI,"N(mu=-1.082, sigma=0.594)",0.5937190489460007,-1.08232193828301
5752,Marie,DUVAL,"N(mu=-1.092, sigma=0.572)",0.572154154337807,-1.0924566341375734
323,Elfe,CLAES,"N(mu=-1.094, sigma=0.605)",0.6045384448981258,-1.0936745632391478
5888,Portia,MENLOVE,"N(mu=-1.111, sigma=0.774)",0.7735713295862517,-1.111360917941335
6069,Hiroyo,SUMURA,"N(mu=-1.117, sigma=1.073)",1.0730654503379349,-1.1166664927969905
4190,Ayleen,GUARÉ,"N(mu=-1.124, sigma=1.070)",1.0696349430814989,-1.1236279360260022
2666,Katrin,AMANN,"N(mu=-1.124, sigma=0.347)",0.34660928910813604,-1.1242084044888292
12688,Eni,MALENICA,"N(mu=-1.126, sigma=1.011)",1.0107810904071088,-1.1256008179779877
3204,Anja,KÖHLER ,"N(mu=-1.145, sigma=0.465)",0.4648846529531679,-1.145384553270061
3977,Emilie,GERHARDT,"N(mu=-1.157, sigma=0.734)",0.7337817901105746,-1.1572561054417168
5886,Nicola,HESSELS,"N(mu=-1.162, sigma=1.075)",1.0754510737447356,-1.1618089558693934
71,Galina,TERENTEVA,"N(mu=-1.173, sigma=1.134)",1.1342127384693448,-1.1731850591120934
6418,Inga,PATARCIC,"N(mu=-1.177, sigma=1.019)",1.0187379822818146,-1.177204409552617
2878,Aleksandra,KALUCKA,"N(mu=-1.193, sigma=0.394)",0.3939938261728514,-1.1925530336242003
2494,Claire,KASSAY,"N(mu=-1.193, sigma=0.304)",0.3044831288691718,-1.193390340955401
2669,Stella,PLANTIN,"N(mu=-1.195, sigma=0.429)",0.42927802570919193,-1.1954892852726406
5655,Tamara,ZULIM,"N(mu=-1.197, sigma=1.037)",1.0366819227922792,-1.1969866233542288
4689,Hiu Ying,LIU,"N(mu=-1.199, sigma=1.064)",1.0641942179315458,-1.199180394162017
1639,Emilie,PELLERIN,"N(mu=-1.204, sigma=0.818)",0.8178298892379656,-1.203571324248721
12902,Mariana,HANGGI CORREIA,"N(mu=-1.204, sigma=1.049)",1.0486097978659905,-1.2037544243883604
3139,Thais Makino,SHIRAIWA,"N(mu=-1.207, sigma=0.375)",0.3752368963946524,-1.2074213425641351
6397,Ashley,EDENS,"N(mu=-1.213, sigma=1.043)",1.0429666971299805,-1.2133315525968127
522,Lucile,SAUREL,"N(mu=-1.216, sigma=1.016)",1.0161508955638854,-1.2158494644571007
3099,Edel,LEMVIK,"N(mu=-1.217, sigma=1.012)",1.0124387473900895,-1.2173971022749441
6007,Jesse,YOUNGWERTH,"N(mu=-1.234, sigma=0.791)",0.7905673922247867,-1.2343906847744146
3510,Athena,BIGVAND,"N(mu=-1.236, sigma=0.611)",0.6105830976894695,-1.2364338881203492
1726,Audrey,SNIEZEK,"N(mu=-1.242, sigma=0.860)",0.8603560994010805,-1.2424531986422829
1957,Anna,KELLY,"N(mu=-1.255, sigma=1.067)",1.0669729026585975,-1.254806711254085
5963,Mai,TONEGI,"N(mu=-1.255, sigma=1.200)",1.2002248113508651,-1.2554781604340735
4770,Claudia,BATTAGLIA,"N(mu=-1.263, sigma=0.641)",0.6407896666734129,-1.2632465176143641
6076,Yuki,MATSUSHIMA,"N(mu=-1.264, sigma=0.384)",0.3842555183437077,-1.263612141019428
3647,Tan,SHI HUI,"N(mu=-1.276, sigma=0.536)",0.5361591190751486,-1.2763532897033039
4121,Evdoxia-Aikaterini,KALLIA,"N(mu=-1.298, sigma=0.465)",0.4645971697344799,-1.2982105595402351
2270,Yuki,HIROSHIGE,"N(mu=-1.302, sigma=1.040)",1.0399390951308431,-1.3024760136860192
2879,Natalia,KALUCKA,"N(mu=-1.307, sigma=0.372)",0.3724311180311181,-1.306860719607536
6334,"Chi-Heng, Sharon",CHIU,"N(mu=-1.311, sigma=1.114)",1.1136820277235535,-1.3113034825355252
6059,Regan,KENNEDY,"N(mu=-1.317, sigma=1.103)",1.1028701206218945,-1.3169831439735895
