,firstname,lastname,current,sigma,mu
2306,Taito,NAKAGAMI,"N(mu=0.111, sigma=1.003)",1.0025127928806956,0.11094215642300857
3459,Hamidreza,TOOZANDEHJANI,"N(mu=0.107, sigma=0.998)",0.9980515504290546,0.10684707140371666
3427,Dimitri,VOGT,"N(mu=0.106, sigma=0.361)",0.36112310606684334,0.10600046364719554
1362,Jan,CHVALA,"N(mu=0.100, sigma=0.345)",0.344597138393486,0.10045463588892296
437,Romain,DESGRANGES,"N(mu=0.100, sigma=0.509)",0.5089053546271839,0.09996394605264756
5580,Bondan,KARTIKO,"N(mu=0.098, sigma=1.041)",1.0413775140643642,0.09795634381380028
5615,Toshiaki,TAKEUCHI,"N(mu=0.098, sigma=0.464)",0.4644067653294883,0.09785341353105363
6052,Anton,JOHANSONN,"N(mu=0.098, sigma=0.273)",0.2734814285401016,0.0976398546738412
5142,Tom,SUGDEN,"N(mu=0.096, sigma=0.332)",0.3318515713826534,0.09623645402500132
1729,Nicholas,MILBURN,"N(mu=0.086, sigma=0.727)",0.7269853977572877,0.08649084425528486
90,Artem,PETRAKOV,"N(mu=0.085, sigma=0.349)",0.3486134503967641,0.08538405594308233
4847,Terry,PAHOLEK,"N(mu=0.083, sigma=0.471)",0.4711369135561202,0.08331053913577588
4790,Benoit,HEINTZ,"N(mu=0.081, sigma=0.273)",0.2731529109979782,0.0814743271513275
6423,Mats,HABERMANN,"N(mu=0.073, sigma=0.999)",0.9989063037451573,0.07326469491877304
2201,Nimród Sebestyén,TUSNÁDY ,"N(mu=0.072, sigma=0.415)",0.4149874127238503,0.07153935888364135
1593,Lucas,UCHIDA,"N(mu=0.068, sigma=0.271)",0.27067355475717453,0.06847553973027411
7157,Steve,BIRTWISTLE,"N(mu=0.068, sigma=1.018)",1.018091803617932,0.06847209889675424
4896,Dirk,MOL,"N(mu=0.067, sigma=1.009)",1.0089451622459582,0.0669820838889244
4975,Samuel,ADOLPH,"N(mu=0.064, sigma=0.718)",0.7180316754554088,0.06422066987518549
5098,Enrico,SANGANAS,"N(mu=0.062, sigma=0.725)",0.7247853933520413,0.062239911112775194
3889,Martin,TEKLES,"N(mu=0.056, sigma=0.996)",0.9959103990902243,0.05576137376502857
5534,Eduardo,CARVALHO,"N(mu=0.054, sigma=0.420)",0.4204462156752454,0.05417300793135336
5612,Patricio,MUNARI,"N(mu=0.053, sigma=0.597)",0.5969399843774232,0.05293698263949461
5317,Alessandro,GANDOLFO,"N(mu=0.050, sigma=0.347)",0.34669871735843016,0.04970605242427274
3591,Don,VAN LAERE,"N(mu=0.040, sigma=0.328)",0.3278240706981953,0.03980478681868778
3136,Cesar,GROSSO,"N(mu=0.036, sigma=0.341)",0.3409736302488689,0.03579838561131799
5099,Blaz,RANT,"N(mu=0.034, sigma=0.249)",0.24917631674831556,0.034474256776833904
926,Elias,IAGNEMMA,"N(mu=0.033, sigma=0.583)",0.5826790499335509,0.033008645933366894
5778,Christophe,TREUILHE,"N(mu=0.032, sigma=1.067)",1.0669522918628995,0.031716174123008645
1925,Stefan,FELLNER,"N(mu=0.029, sigma=0.728)",0.7276486810892987,0.028776506717757944
5393,Daniel,WINKLER,"N(mu=0.027, sigma=0.586)",0.5858602916575187,0.026517426763692595
4908,James,GARDEN,"N(mu=0.022, sigma=0.346)",0.34609158684999947,0.021852508985528225
5246,Martin,SMITH,"N(mu=0.021, sigma=0.394)",0.3938563092380296,0.02104360228702554
2014,Christoph,HANKE,"N(mu=0.021, sigma=0.506)",0.5057453092429605,0.020989357689014117
5139,Steve,DUNNING,"N(mu=0.019, sigma=1.024)",1.024439516654231,0.019463282112547074
3607,Paul,BRAND,"N(mu=0.019, sigma=0.584)",0.5840833631289598,0.018521686730978423
3989,Yuval,SHEMLA,"N(mu=0.016, sigma=0.256)",0.2562992895504952,0.01624786624250545
4515,Radovah,SOUCEK,"N(mu=0.014, sigma=0.223)",0.2234643537260935,0.014299103235330082
4798,Bruno,VACKA,"N(mu=0.007, sigma=0.515)",0.5146729836897593,0.007071909128671204
11501,Yan,JAKOB,"N(mu=0.005, sigma=0.999)",0.9993708180829519,0.005362511468531101
4476,Benjamin,FELGEROLLE,"N(mu=0.005, sigma=0.404)",0.4041348818646067,0.0050532456829519325
1250,Matthias,ERBER,"N(mu=0.001, sigma=0.288)",0.28833073999710296,0.001100369399025465
2033,Jabee,KIM,"N(mu=-0.003, sigma=0.216)",0.21634996642945895,-0.003226703874342576
5657,Joackym,RAMSAMY,"N(mu=-0.006, sigma=0.269)",0.26890704873675103,-0.005722950824169758
2931,Haibin,QU,"N(mu=-0.007, sigma=0.295)",0.2950904648397949,-0.006860685027605074
1564,Eric,SETHNA,"N(mu=-0.013, sigma=0.285)",0.28454168098893573,-0.013456370045299612
238,Konstantin,MITIN,"N(mu=-0.015, sigma=0.583)",0.583075719615471,-0.014547123696474689
4583,Peter,BOSMA,"N(mu=-0.022, sigma=0.594)",0.5943883322378785,-0.02172091479293908
1722,Alex,FRITZ,"N(mu=-0.027, sigma=0.717)",0.7169517988863098,-0.027097306716226476
3722,Stefan,SCHMIEG,"N(mu=-0.028, sigma=0.713)",0.7129168393170158,-0.028185629166323823
2565,Maxim,PARE,"N(mu=-0.028, sigma=0.508)",0.5075457494603649,-0.028452463070308305
4598,Marcin,WROBEL,"N(mu=-0.030, sigma=1.010)",1.0097951358021682,-0.02985994724164131
12382,Timo,UZNIK,"N(mu=-0.030, sigma=1.002)",1.0019563771438704,-0.03007955333793634
1571,Sebastien,LAZURE,"N(mu=-0.031, sigma=0.208)",0.20828941780039725,-0.030559773699375042
2045,Hongil,KIM,"N(mu=-0.044, sigma=0.714)",0.7142643335920158,-0.04422678113428177
3991,Ram,LEVIN,"N(mu=-0.054, sigma=0.217)",0.21702375507319108,-0.05386832257268771
1481,Anton,MARDASHOV,"N(mu=-0.055, sigma=0.721)",0.7210239664209717,-0.0550259052890824
5613,Etienne,JANUEL,"N(mu=-0.058, sigma=0.592)",0.5915464074065837,-0.05787150277614003
7127,Bernd,ZANGERL,"N(mu=-0.058, sigma=0.740)",0.7395700555346338,-0.05814157834992667
4591,Martin,FELIX,"N(mu=-0.059, sigma=1.023)",1.0234854206178312,-0.05887659486101521
5276,Konstantin,LYUKHANOV,"N(mu=-0.064, sigma=1.015)",1.015114703696158,-0.06438286764637975
3644,Chua,DENNIS,"N(mu=-0.067, sigma=0.302)",0.30186710767261266,-0.06667434302532033
206,Oleg,PEYSAKHOVICH,"N(mu=-0.070, sigma=1.000)",1.0000927427758146,-0.06978802702295157
3147,Jean,OURIQUES,"N(mu=-0.074, sigma=0.505)",0.5052925443619125,-0.07361002686962267
5384,Aric,MERZ,"N(mu=-0.074, sigma=0.222)",0.22218329498896097,-0.074493021392583
793,Mikel Asier,LINACISORO MOLINA,"N(mu=-0.081, sigma=0.289)",0.2889746402675218,-0.08114001743399574
5169,Marat,SADYROV,"N(mu=-0.083, sigma=0.463)",0.46338331021342133,-0.08279374111749888
6063,David,WETMORE,"N(mu=-0.087, sigma=0.730)",0.7297541057514453,-0.08735840691942258
4513,Benoit,SABTHIER,"N(mu=-0.088, sigma=0.523)",0.5225037920324676,-0.08822517798308176
65,Evgenii,ZAZULIN,"N(mu=-0.089, sigma=0.715)",0.7153103025865567,-0.08907694983510203
4796,Jonathan,PARTRIDGE,"N(mu=-0.092, sigma=0.208)",0.20844943087872222,-0.09207495736228626
4977,Christian,FEISTMANTL,"N(mu=-0.093, sigma=0.346)",0.34581444644484133,-0.09349460189143959
4797,Geir,SÖDERIN,"N(mu=-0.094, sigma=0.516)",0.5156160831328085,-0.09375238952125274
5195,Matthew,SEGAL,"N(mu=-0.095, sigma=0.722)",0.7220533304505559,-0.0949823528100919
4867,Alexandr,NIKOLAEV,"N(mu=-0.101, sigma=0.423)",0.4230127452806855,-0.10138758984861389
2757,Juraj,REPCIK,"N(mu=-0.104, sigma=0.595)",0.5945092234144151,-0.10350523854675708
5649,Olivier,HEQUIN,"N(mu=-0.104, sigma=0.290)",0.2904663794902698,-0.10360579698839627
231,Sergei,TIUPYSHEV,"N(mu=-0.105, sigma=0.720)",0.7195493246440197,-0.10455368867161262
2174,Tamás,FARKAS,"N(mu=-0.114, sigma=0.417)",0.4165203007708599,-0.11365283422701634
2954,Dichong,HUANG,"N(mu=-0.118, sigma=0.417)",0.41727179325405894,-0.11842335602232633
6196,Ricardo,MORELLI,"N(mu=-0.119, sigma=1.012)",1.0122249008237654,-0.11928686225174893
138,Nikolai,MICHUROV,"N(mu=-0.125, sigma=0.713)",0.7133913422898817,-0.12540261247476148
3636,Ashraf,MOHAMMAD SAPRI,"N(mu=-0.132, sigma=0.733)",0.7328183601256631,-0.13171701787152656
5415,Martin,ECKERT,"N(mu=-0.132, sigma=1.016)",1.01596103345093,-0.13222464920271268
5145,Jiri,PRIBIL,"N(mu=-0.136, sigma=0.303)",0.3033933402820355,-0.1355576913046023
5077,Marcin,WSZOLEK,"N(mu=-0.140, sigma=1.018)",1.0176075803965485,-0.13967485932855025
4594,Urs,SCHÖNENBERGER,"N(mu=-0.141, sigma=0.349)",0.3491967727645336,-0.14065165417841372
7156,Serguei,STEPANOV,"N(mu=-0.143, sigma=0.727)",0.7272448735931426,-0.14289074760870266
818,Eneko,CARRETERO CRUZ,"N(mu=-0.147, sigma=0.586)",0.5862145756433524,-0.14678905916748294
3430,Franz,KRAKENBERGER,"N(mu=-0.155, sigma=0.512)",0.5118189989653146,-0.1551579147732123
6072,Matt,WILDER,"N(mu=-0.160, sigma=0.600)",0.5999294360988076,-0.15971006891210146
3252,Louis,GUIGNARD,"N(mu=-0.160, sigma=1.000)",0.9997394377576463,-0.1597230786076597
5010,Chi-Wai,LAI,"N(mu=-0.164, sigma=0.393)",0.3925220358074281,-0.16389853657546283
4575,Maksym,PETRENKO,"N(mu=-0.164, sigma=1.032)",1.0316338116427777,-0.164309466289038
3135,André,BEREZOSKI,"N(mu=-0.171, sigma=0.459)",0.45887821922075717,-0.17072159197381562
4964,Magnus,HÖGSTRÖM,"N(mu=-0.173, sigma=0.722)",0.7218859144340886,-0.1729160043277079
2217,Chi-Fung,AU,"N(mu=-0.173, sigma=0.227)",0.22742082053948282,-0.1733155451624448
4868,Andrei,NIKIFARAVETS,"N(mu=-0.177, sigma=0.596)",0.5955561454775046,-0.1774138699746344
2416,Kalin,GARBOV,"N(mu=-0.180, sigma=0.599)",0.5990013169346405,-0.17973296261217186
4609,Ferdinand,SCHULTE,"N(mu=-0.180, sigma=0.253)",0.2529467773818455,-0.18008576392831263
5055,Maruki,FUTOSHI,"N(mu=-0.182, sigma=1.033)",1.0334391478402796,-0.18166279436118815
2041,Hanwool,KIM,"N(mu=-0.182, sigma=0.342)",0.34209210072240087,-0.1823329877487657
4657,Vincent,DE GIROLAMO,"N(mu=-0.183, sigma=0.729)",0.7289484262994976,-0.18296945974730097
3066,Leo Ketil,BØE,"N(mu=-0.183, sigma=0.998)",0.9984536515703241,-0.1833965076682929
531,Nathan,MARTIN,"N(mu=-0.185, sigma=0.387)",0.38717751014938706,-0.185312222010643
3665,Luke,GOH WEN BIN,"N(mu=-0.186, sigma=0.344)",0.3443775909053233,-0.18615188162916554
5640,Rumen,NESHEV,"N(mu=-0.188, sigma=1.029)",1.0287877435687367,-0.18803561405632613
5141,Gary,VINCENT,"N(mu=-0.190, sigma=0.601)",0.6009915635360965,-0.18972905181138053
2040,Jihwan,PARK,"N(mu=-0.192, sigma=0.466)",0.46621835654465593,-0.19224164355617382
2179,Soma,STROMMER,"N(mu=-0.199, sigma=0.454)",0.45379154052771514,-0.19893293667225467
2588,Dominic,BURNS,"N(mu=-0.203, sigma=0.456)",0.4562951475636608,-0.20317550106865565
2824,Alexander,WURM,"N(mu=-0.206, sigma=0.460)",0.459735123167957,-0.20625509133958755
4869,Vladimir,MUSICH,"N(mu=-0.212, sigma=0.727)",0.7271778613054181,-0.2117139481080424
3125,Sebastian,HALENKE,"N(mu=-0.213, sigma=0.997)",0.9973840739161621,-0.2133883886288292
5779,Jérémie,CICCIONE,"N(mu=-0.215, sigma=0.757)",0.7568118212419133,-0.2147031165353945
5895,Minko,NIKOLOV,"N(mu=-0.220, sigma=1.021)",1.0213759373769187,-0.2203751018150442
6317,Carlos Jose,CATARI RAMONES,"N(mu=-0.225, sigma=0.461)",0.46097950551706957,-0.22456695699935017
1801,Joe,GOODACRE,"N(mu=-0.226, sigma=0.421)",0.4214050699705795,-0.22607549532454546
2057,Minyoung,LEE,"N(mu=-0.227, sigma=0.389)",0.3888723587642077,-0.22744916725768466
4516,Emmanuel,LAURENCE,"N(mu=-0.228, sigma=1.023)",1.0233228595608033,-0.22777696340452427
1238,Andreas,AUFSCHNAITER,"N(mu=-0.228, sigma=1.003)",1.002661096297316,-0.22786716083981248
5677,Florent,SAMYN,"N(mu=-0.230, sigma=0.423)",0.4233229344885953,-0.2304235908987305
780,Pol,ROCA LOPEZ,"N(mu=-0.233, sigma=0.343)",0.34250126511941215,-0.23253757252339155
93,Dmitrii,FAKIRIANOV,"N(mu=-0.233, sigma=0.587)",0.5873031342643039,-0.23272028823783053
6279,Dominik,LEINENBACH,"N(mu=-0.234, sigma=0.717)",0.7167818481219828,-0.23420935123761347
3896,Facundo,LANGBEHN,"N(mu=-0.237, sigma=0.591)",0.591240678453833,-0.23739302406275048
4848,Yves,GRAVELLE,"N(mu=-0.240, sigma=0.465)",0.4645614138818748,-0.2400421667195082
5127,Adrian,BAXTER,"N(mu=-0.242, sigma=0.719)",0.7187611639399573,-0.24186898004727558
5969,Ry,MORRISON,"N(mu=-0.243, sigma=0.593)",0.5934674615889667,-0.24250434040166838
2064,Younghyun,KIM,"N(mu=-0.243, sigma=0.718)",0.718241934598651,-0.24282464053194625
4511,Nicolas,PINIER,"N(mu=-0.245, sigma=0.470)",0.46957305227655355,-0.24457370638984752
4849,Alex,JOHNSON,"N(mu=-0.247, sigma=0.515)",0.5153016131802292,-0.2472678646063678
5486,Ryo,FUJIWARA,"N(mu=-0.247, sigma=1.020)",1.0202090641889037,-0.24727538979418479
3640,Paul,EMMANUEL RYAN,"N(mu=-0.250, sigma=0.586)",0.5863955375602664,-0.24958707670155877
4965,David,SATANEK,"N(mu=-0.251, sigma=1.020)",1.0202676283212382,-0.25098182850755224
4605,Arnaud,CEINTRE,"N(mu=-0.258, sigma=0.597)",0.5974635111079031,-0.25821460120464307
4898,Olivier,MIGNON,"N(mu=-0.261, sigma=1.011)",1.0108536285859977,-0.26057466611953356
1711,Brian,ANTHEUNISSE,"N(mu=-0.264, sigma=0.728)",0.7284117148254267,-0.2644842282634314
390,Antoine,GIRARD,"N(mu=-0.264, sigma=0.424)",0.4243002629353109,-0.2644875531108503
2481,Callum,HYLAND,"N(mu=-0.266, sigma=0.590)",0.5904960007520366,-0.26622126204690605
1128,Jure,RAZTRESEN,"N(mu=-0.270, sigma=0.728)",0.7278373974512045,-0.26995208095485246
4953,Yoann,LE COUSTER,"N(mu=-0.279, sigma=0.734)",0.7337943614134219,-0.278973554499072
4667,Matteo,BRESCIANI,"N(mu=-0.281, sigma=0.608)",0.6079822775883853,-0.28079724053384275
745,Maxwell,AYRTON,"N(mu=-0.287, sigma=0.584)",0.5838652905426516,-0.287330681371386
2218,Cheung-Chi Shoji,CHAN,"N(mu=-0.289, sigma=0.231)",0.23128508993766264,-0.28880782329013593
4806,Marc,EDWARDS,"N(mu=-0.289, sigma=0.319)",0.3186589736660686,-0.28923548843680136
5738,Pavel,PESKIN,"N(mu=-0.290, sigma=1.029)",1.0290398498023436,-0.28954544638799706
5094,Primoz,ZITNIK,"N(mu=-0.290, sigma=0.466)",0.46599916243475176,-0.28975343999396186
4820,Joakim,BERGLUND,"N(mu=-0.301, sigma=0.459)",0.4589188688159879,-0.30093196639461783
2859,Igor,FOJCIK,"N(mu=-0.303, sigma=0.997)",0.9965058899794745,-0.3030808799513423
4303,Philipp,GEISENHOFF,"N(mu=-0.305, sigma=0.454)",0.4541461108481748,-0.3053693816942627
803,Sergio,VERDASCO URIZAL,"N(mu=-0.308, sigma=0.312)",0.3122288750709992,-0.3079581655694996
786,Jerome,GONZÁLEZ GUTIÉRREZ,"N(mu=-0.316, sigma=0.584)",0.5835663065964322,-0.31571505356369206
6286,Lucas,GAONA,"N(mu=-0.320, sigma=0.713)",0.7132646503633454,-0.31968321754261514
1586,Nathan,SMITH,"N(mu=-0.327, sigma=0.312)",0.31169586241743347,-0.32710720964549994
2203,Gergő,VÁLYI ,"N(mu=-0.329, sigma=0.583)",0.5833374435215066,-0.3286706010100147
1332,Maximilian,LENZ,"N(mu=-0.329, sigma=0.713)",0.7133640721902995,-0.3288301539309841
3778,Lasse,VON FREIER,"N(mu=-0.334, sigma=0.457)",0.4571355228657242,-0.33357865405885284
13316,Guillermo,PEINADO FRANGANILLO,"N(mu=-0.338, sigma=0.715)",0.7150211864340453,-0.33800432171665884
4308,Obed,HARDMEIER,"N(mu=-0.338, sigma=1.001)",1.0005318039289837,-0.3384454108559337
13594,Jinbin,HUANG,"N(mu=-0.344, sigma=0.417)",0.4167875209918964,-0.3443321081667071
7128,Christian,EMPRIN,"N(mu=-0.346, sigma=0.737)",0.7369233195739607,-0.34647987327665913
923,Matteo,MANZONI,"N(mu=-0.351, sigma=0.586)",0.5863003546708223,-0.3513590218217046
5211,Daniel,JUNG,"N(mu=-0.352, sigma=0.396)",0.39576493144420677,-0.35177671880190287
4151,Jurijs,KRASANOVS,"N(mu=-0.353, sigma=0.456)",0.4558849576576203,-0.35305147704384876
2839,Piotr,BUNSCH,"N(mu=-0.357, sigma=0.330)",0.3295766680094543,-0.35693224564754483
2046,Sungbo,SEO,"N(mu=-0.361, sigma=0.342)",0.3416963281918986,-0.3610861802486765
14139,Samuel,HEALY,"N(mu=-0.363, sigma=1.013)",1.0128829643979866,-0.3625236085726469
5305,Bart,VAN RAAIJ,"N(mu=-0.363, sigma=0.610)",0.6099129047283598,-0.3629646485525052
5367,Simon,BRISMO,"N(mu=-0.366, sigma=0.595)",0.5953590303345208,-0.36565423368888117
4333,Anselm,OBERDORFER,"N(mu=-0.366, sigma=0.998)",0.9976175138414525,-0.3659303610895082
4613,Dan,ARCHAMBAULT,"N(mu=-0.371, sigma=0.322)",0.3219814936390021,-0.37122131393004676
2146,Chia Hsiang,LIN,"N(mu=-0.372, sigma=0.456)",0.45649467619215417,-0.37229946226119565
2211,Sin-Fai,HO,"N(mu=-0.380, sigma=0.335)",0.33478732139347295,-0.38027675553651347
2421,Ivaylo,RADKOV,"N(mu=-0.390, sigma=0.462)",0.4621403692704727,-0.39024170922140855
12239,Dayan,AKHTAR,"N(mu=-0.391, sigma=0.725)",0.7250891191029512,-0.3914809138634095
2837,Jakub,JODLOWSKI,"N(mu=-0.392, sigma=0.252)",0.25175554601990574,-0.39219805682047704
6280,Jan,DE SMIT,"N(mu=-0.403, sigma=1.015)",1.0154001177058565,-0.4029130250117515
1713,Josh,LEVIN,"N(mu=-0.408, sigma=0.390)",0.39044551330004973,-0.40762929339017184
6338,Jonathan,REDMOND,"N(mu=-0.410, sigma=0.720)",0.7199962953977553,-0.41000250162986396
5635,Davic,PICQ,"N(mu=-0.411, sigma=0.603)",0.6033642798557758,-0.41139393176017536
814,Alejandro,CRESPO COBOS,"N(mu=-0.414, sigma=0.386)",0.3858606516896159,-0.41363324068318946
95,Yury,TAKZHANOV,"N(mu=-0.418, sigma=0.720)",0.7200595739979829,-0.418218910894942
5940,Pavel,ISAEV,"N(mu=-0.421, sigma=1.023)",1.0232115555882508,-0.4210567363376805
5244,Roy,MOSLEY,"N(mu=-0.423, sigma=0.355)",0.35536222059689426,-0.42251600077767704
2491,Samuel,BOWMAN,"N(mu=-0.425, sigma=0.588)",0.5880794683519825,-0.4250664862244581
2790,Marco,MÜLLER,"N(mu=-0.426, sigma=0.509)",0.5088320106183688,-0.42578089585686235
7158,Mathieu,ELKAIM,"N(mu=-0.430, sigma=1.021)",1.0210906731312712,-0.4302444774485425
5417,Johan,GROSS,"N(mu=-0.431, sigma=0.733)",0.7326543487593922,-0.43124308189406263
313,Lukas,GEUKENS,"N(mu=-0.436, sigma=0.299)",0.2989724066310461,-0.4359175198956901
6339,Juan,O RAW,"N(mu=-0.438, sigma=1.020)",1.0202854703102209,-0.4384111807597622
5536,Michael,FEINBERG,"N(mu=-0.439, sigma=0.727)",0.7271760455594389,-0.4388780573631086
6315,Arash,DOUSTARIAN,"N(mu=-0.442, sigma=1.035)",1.035423328168171,-0.4421341575561367
4648,Marko,ROZMAN,"N(mu=-0.442, sigma=0.429)",0.42920305093780103,-0.4421978869672028
5966,Keita,SETO,"N(mu=-0.443, sigma=0.527)",0.5267660591418201,-0.44316232043967024
924,David,PICCOLRUAZ,"N(mu=-0.444, sigma=0.713)",0.7126962215096931,-0.4443785226816965
11382,Yongchen,CHEN,"N(mu=-0.454, sigma=0.713)",0.713470716546703,-0.4536639011787808
1573,Marc,EVELEIGH,"N(mu=-0.457, sigma=0.467)",0.4674826078553576,-0.4569686610226036
3513,Hamed,HEYDARIDOLABI,"N(mu=-0.465, sigma=0.587)",0.5869213146429194,-0.4650450717987476
5890,Jamie,CHONG,"N(mu=-0.465, sigma=0.610)",0.6103553464952157,-0.4652395297971365
4809,Mikhail,GOGOL,"N(mu=-0.471, sigma=0.366)",0.36632429719351556,-0.47056305581518565
13627,Ardch,INTRACHUPONGSE,"N(mu=-0.471, sigma=0.419)",0.41885049238372674,-0.47083473604133813
5859,Matthew,STORER,"N(mu=-0.472, sigma=1.011)",1.0108093607380293,-0.47175541813403776
3486,Amir,NOURI,"N(mu=-0.475, sigma=0.317)",0.3166456485788302,-0.47533393757338743
5487,Christian,ROUX,"N(mu=-0.476, sigma=1.022)",1.0224410936493995,-0.4755586098265708
2670,Fredrik,SERLACHIUS,"N(mu=-0.476, sigma=0.230)",0.2304859006043178,-0.4760189195386359
4589,Yannick,BERGER,"N(mu=-0.477, sigma=0.524)",0.5236411833760041,-0.4765918090421688
5150,Christoph,HUBER,"N(mu=-0.478, sigma=0.465)",0.46464787770416743,-0.4776297291869769
4938,Stanislav,POPLAVSKIY,"N(mu=-0.478, sigma=0.468)",0.4682720798636354,-0.47806000158582673
4801,Ondrej,SVUB,"N(mu=-0.483, sigma=0.248)",0.24816627093876048,-0.4833771327965925
2065,Seongmin,EOM,"N(mu=-0.487, sigma=1.006)",1.0055319018765467,-0.48739756758058567
1396,Stepan,VOLF,"N(mu=-0.489, sigma=0.723)",0.7230843896854051,-0.4885288961963593
6163,Alessio,GOSSO,"N(mu=-0.491, sigma=1.009)",1.008621839705188,-0.4910465656912662
858,Andrea,ZANONE,"N(mu=-0.496, sigma=0.363)",0.36340364721801477,-0.49632749986225133
5896,Simon,PARTON,"N(mu=-0.501, sigma=1.025)",1.0249548192172373,-0.5007767645523896
4978,Franz,SCHMIDTLEIN,"N(mu=-0.501, sigma=0.589)",0.5889096420168114,-0.5014613380633428
4624,Joseba,SAIZ,"N(mu=-0.503, sigma=1.013)",1.0130407412939817,-0.5027057820958627
11530,Vladislav,BUDNIK,"N(mu=-0.504, sigma=1.001)",1.0008908183661998,-0.5039548773619252
5627,Markus,JUNG,"N(mu=-0.508, sigma=1.016)",1.016182634433314,-0.5079747537693975
1228,Bernhard,RÖCK,"N(mu=-0.508, sigma=1.003)",1.0031092935998933,-0.5080695051226343
5532,Giovanni,PEZZULO,"N(mu=-0.512, sigma=0.747)",0.7468422916555851,-0.5115146543163052
2597,Michael,O'NEILL,"N(mu=-0.515, sigma=0.327)",0.32676298811580917,-0.5145270152685123
5791,Bastien,GLAIRON MONDET,"N(mu=-0.516, sigma=0.424)",0.423957423482094,-0.5159978698110275
1058,Christopher,COSSER,"N(mu=-0.518, sigma=0.367)",0.36653752304946985,-0.5183883969281985
6078,Rimu,MURAKAMI,"N(mu=-0.520, sigma=0.596)",0.5957297022120888,-0.5197970338321254
3070,Kenneth,ELVEGÅRD,"N(mu=-0.520, sigma=0.363)",0.3634132759980805,-0.520180120846954
1799,Dalton,BUNKER,"N(mu=-0.522, sigma=1.028)",1.027666360263529,-0.5216107564998472
2428,Petar,IVANOV,"N(mu=-0.524, sigma=0.456)",0.45563723161550745,-0.5237063263796562
4705,Pablo,BARBERO ALFONSO,"N(mu=-0.525, sigma=1.013)",1.0126142131250375,-0.5245063403015171
2525,Josef,SUNDAKOV-KRUMINS  ,"N(mu=-0.525, sigma=0.457)",0.4567587371549183,-0.5246176387571768
3268,Fatchur,ROJI,"N(mu=-0.526, sigma=0.509)",0.5090499372314103,-0.5264337567655045
7159,Nels,ROSAASEN,"N(mu=-0.529, sigma=1.022)",1.021844826519759,-0.5292788050729497
5857,Jesse,VAN DER WERF,"N(mu=-0.533, sigma=0.395)",0.3952068205497556,-0.5329162436243621
6062,Luke,MULLER,"N(mu=-0.534, sigma=1.031)",1.031263769070751,-0.5336826222818113
4819,Blagovest,LAZAROV,"N(mu=-0.538, sigma=0.368)",0.368096616438554,-0.5375590126607817
4363,Vilimantas,PETRASIUNAS,"N(mu=-0.540, sigma=0.253)",0.2529453480923926,-0.5404369745515958
2567,Aiden,YANEV,"N(mu=-0.545, sigma=0.714)",0.7141134410296605,-0.5445822986727716
4645,Thorsten,NEUHAUS,"N(mu=-0.552, sigma=0.239)",0.23912965070753858,-0.5519510548051891
314,Loïc,TIMMERMANS,"N(mu=-0.553, sigma=0.302)",0.3018087964713033,-0.5526269084255108
2094,Donghyeon,KIM,"N(mu=-0.556, sigma=1.006)",1.0060092661339204,-0.5562207779698378
4586,Christian,BINDHAMMER,"N(mu=-0.556, sigma=0.612)",0.6123279194916016,-0.556283270243308
6393,Hector,LOPEZ VALDEZ,"N(mu=-0.558, sigma=0.513)",0.512589415580244,-0.5580651384277946
654,Orrin,COLEY,"N(mu=-0.562, sigma=0.346)",0.34592363372516505,-0.5620848257917143
4822,Peter,PUTZ,"N(mu=-0.563, sigma=0.471)",0.4714301174480967,-0.5625196482207884
2649,Chingkheinganba,MAIBAM,"N(mu=-0.565, sigma=0.417)",0.4172866528066777,-0.5648610841399774
4729,Anton,LAMPRECHT,"N(mu=-0.565, sigma=0.732)",0.7320933802401967,-0.5650045526806595
6115,Tomas,VILA,"N(mu=-0.566, sigma=1.017)",1.0166320304741285,-0.5660522095573216
4625,Stuart,LITTLEFAIR,"N(mu=-0.567, sigma=0.467)",0.46693623977094356,-0.5674731014836804
1505,Oleksii,KRYNETSKYI,"N(mu=-0.568, sigma=0.997)",0.9969918695144294,-0.5682173796341382
5450,Janghyuk,KIM,"N(mu=-0.570, sigma=0.524)",0.5242689933244158,-0.5697754417906936
5092,Futoshi,MARUKI,"N(mu=-0.575, sigma=0.730)",0.7300117188478226,-0.5751324061858767
2825,Jonas,BRANDENBURGER,"N(mu=-0.582, sigma=0.997)",0.9972754546617982,-0.5816093422197651
4442,Falco,FILOTTO,"N(mu=-0.586, sigma=0.584)",0.5837980367484101,-0.5863696910498515
5371,Ben,WEST,"N(mu=-0.588, sigma=0.352)",0.35177558497910466,-0.5881532755479228
2015,Florian,WIENTJES,"N(mu=-0.589, sigma=1.000)",0.9996851943368069,-0.5887791611492202
7450,Iris Manuel,MATAMOROS QUERO,"N(mu=-0.592, sigma=1.003)",1.0028475211410015,-0.591718275951437
816,Sergio,PASTOR MARTÍNEZ,"N(mu=-0.592, sigma=0.279)",0.27940495910065966,-0.591907318798114
4685,Matthias,TROTTMANN,"N(mu=-0.593, sigma=1.026)",1.0264432077147523,-0.5934976498786796
48,Sergei,SINITCYN,"N(mu=-0.595, sigma=1.027)",1.0271554223936905,-0.5950263574007391
3443,Aliaksandr,KLIUZHAU,"N(mu=-0.601, sigma=1.003)",1.003072726017482,-0.6014515927820714
