,firstname,lastname,current,sigma,mu
1262,Dominik,HAERTL,"N(mu=1.109, sigma=0.584)",0.5839054749911573,1.108514271913098
5292,Nicolas,BADIA,"N(mu=1.101, sigma=0.460)",0.4597691511878929,1.1008782916465518
4937,Kazuma,WATANABE,"N(mu=1.101, sigma=0.420)",0.42013782807583167,1.1006673883773266
2338,Ryohei,KAMEYAMA,"N(mu=1.095, sigma=0.508)",0.5081555787704908,1.0953019637017167
4840,Robert,D'ANASTASIO,"N(mu=1.091, sigma=0.426)",0.42579767622407494,1.0912660123706361
4964,Magnus,HÖGSTRÖM,"N(mu=1.087, sigma=1.010)",1.009977494793617,1.0865316446182898
2615,David,FITZGERALD,"N(mu=1.082, sigma=0.997)",0.9971615884242404,1.0816621836797025
489,Yohann,DECHAMPS,"N(mu=1.060, sigma=1.008)",1.0078061099415812,1.0601748733023535
1736,Austin,GEIMAN,"N(mu=1.059, sigma=0.271)",0.2711675091405556,1.0588909142668381
3061,Thilo Jeldrik,SCHRÖTER,"N(mu=1.051, sigma=0.214)",0.2141299373413425,1.0512540834152675
4870,Konstantin,SAVELYEV,"N(mu=1.034, sigma=0.725)",0.724973156306994,1.0342086368079633
11886,Quinn,O'FRANCIA,"N(mu=1.027, sigma=1.010)",1.0104030749612338,1.0269376903501444
3205,Matthias,KÖNIG,"N(mu=1.022, sigma=0.583)",0.5832391090328105,1.0224887905057363
1234,Georg,PARMA,"N(mu=1.014, sigma=0.234)",0.2339716439158165,1.014098256496064
1241,Florian,KLINGLER,"N(mu=1.010, sigma=0.244)",0.24385945164736594,1.010214457036439
1644,Victor,BAUDRAND,"N(mu=1.009, sigma=0.311)",0.3114745204761306,1.0091292275366708
12329,Nikolay,RUSEV,"N(mu=0.996, sigma=0.326)",0.32552833066127107,0.9957701683319536
882,Riccardo,PIAZZA,"N(mu=0.984, sigma=0.244)",0.24394856704562776,0.9837119207656551
478,Pascal,GAGNEUX,"N(mu=0.983, sigma=0.365)",0.36467418749785724,0.9827578179091911
6151,Sylvain,ROCHE,"N(mu=0.971, sigma=0.590)",0.590025996337114,0.9713277255861519
4021,Ido,FIDEL,"N(mu=0.967, sigma=0.714)",0.7142375561267432,0.966852548822356
4865,Sergei,SHAFEROV,"N(mu=0.964, sigma=0.591)",0.5905115156026243,0.9642284016029925
1489,Fedir,SAMOILOV,"N(mu=0.959, sigma=0.270)",0.26970566242007193,0.9589265505942594
4802,Jacopo,LARCHER,"N(mu=0.959, sigma=0.419)",0.41872182957688836,0.9586456306913995
1959,Keenan,TAKAHASHI,"N(mu=0.956, sigma=1.000)",1.0004608730722941,0.9563566432545808
1170,Luka,POTOCAR,"N(mu=0.952, sigma=0.416)",0.4155090834454121,0.9521006932239688
6195,Jonas,WINTER,"N(mu=0.942, sigma=0.510)",0.5098724313273976,0.9418666935514325
2261,Masahiro,HIGUCHI,"N(mu=0.939, sigma=0.463)",0.4631844851216774,0.9387316465717375
649,James,POPE,"N(mu=0.935, sigma=0.311)",0.31078009534689416,0.9347855277882425
5749,Manuel,CORETTI,"N(mu=0.927, sigma=0.715)",0.7148373526711549,0.9274344935407022
2854,Adrian,CHMIALA,"N(mu=0.924, sigma=0.997)",0.9968052363203562,0.9237470422951359
4909,Nigel,CALLENDER,"N(mu=0.922, sigma=0.460)",0.45970370908234803,0.921629279100155
5684,Alexander,SHOPRIN,"N(mu=0.917, sigma=1.004)",1.0035723509828218,0.9167190659018465
1221,Max,RUDIGIER,"N(mu=0.916, sigma=0.289)",0.2886246462651858,0.9155774491771889
6278,Nikolai,BUHL,"N(mu=0.912, sigma=1.009)",1.0087130150417563,0.9120821385479262
1742,Solomon,BARTH,"N(mu=0.909, sigma=0.585)",0.5849670722991829,0.9091169276855751
3262,Aviansyah,AAN,"N(mu=0.899, sigma=0.998)",0.9981176848898754,0.8994932243954894
4906,Kevin,LOPATA,"N(mu=0.886, sigma=0.588)",0.5880861787778648,0.8863348893315093
4364,Kipras,BALTRUNAS,"N(mu=0.879, sigma=0.223)",0.223347082992819,0.8790770725891021
6420,Luis,GERHARDT,"N(mu=0.876, sigma=0.999)",0.998569014299453,0.8761633595705326
11525,Elias,ARRIAGADA KRÜGER,"N(mu=0.874, sigma=0.279)",0.2793693827416199,0.8743555729350911
390,Antoine,GIRARD,"N(mu=0.870, sigma=1.002)",1.002031947962408,0.8695836433522912
11847,Oscar,BAUDRAND,"N(mu=0.868, sigma=0.279)",0.27926841000893926,0.8678985886880689
47,Vasily,KOZLOV,"N(mu=0.864, sigma=0.420)",0.4201543676510591,0.8636772702926012
4850,Ian,DORY,"N(mu=0.863, sigma=0.347)",0.34680025203292564,0.8632100003033285
13030,Hugo,HOYER,"N(mu=0.854, sigma=0.508)",0.5082830051525337,0.8543088013770905
4785,Philippe,ALLENSPACH,"N(mu=0.851, sigma=0.418)",0.41768013903047974,0.8505161470383895
1897,Kyle,STRUTHERS,"N(mu=0.849, sigma=1.009)",1.0093449788524933,0.8490588138613427
1758,Benjamin,HANNA,"N(mu=0.846, sigma=0.251)",0.2506153641293759,0.8457415365264757
3428,Kevin,HEINIGER,"N(mu=0.830, sigma=0.209)",0.2091658584748703,0.8296166284027335
5265,Andre,BOROWKA,"N(mu=0.820, sigma=0.423)",0.42252132727400277,0.819647320279015
4793,Niccolo',CERIA,"N(mu=0.814, sigma=0.344)",0.3435122067802331,0.8143299052238749
4843,Adam,MARKERT,"N(mu=0.813, sigma=0.730)",0.7300199569939778,0.8133441555342809
2048,Sungjoon,CHAE,"N(mu=0.807, sigma=0.459)",0.45871606198985765,0.8069089476553496
4046,Yotam,BEN REUVEN,"N(mu=0.804, sigma=0.419)",0.4193057563362365,0.8041274169883197
3878,Levin,SCHILLING,"N(mu=0.773, sigma=0.711)",0.7108822428402756,0.7730233139035411
1721,Andrew,LAMB,"N(mu=0.772, sigma=0.388)",0.3875817993137976,0.7720998457437243
477,Clément,LECHAPTOIS,"N(mu=0.771, sigma=0.457)",0.4566930451042207,0.7714983139743871
121,Anton,SVIRIDOV,"N(mu=0.771, sigma=0.999)",0.9993724094803234,0.7708102858244188
5979,Nejc,CUJES,"N(mu=0.768, sigma=0.716)",0.7156377727126992,0.7677576450608938
1800,Joseph,DIAZ,"N(mu=0.768, sigma=0.583)",0.5834553296298076,0.7676797962200719
525,Clement,OZUN,"N(mu=0.764, sigma=0.998)",0.9975756486177897,0.7644759515594048
5858,Ignasi,TARRAZONA GASQUE,"N(mu=0.763, sigma=0.301)",0.3005105895537339,0.7627990886062662
12335,Yannick,NAGEL,"N(mu=0.759, sigma=0.715)",0.7149636176921723,0.7589751057659229
3126,Kim,MARSCHNER,"N(mu=0.747, sigma=0.263)",0.2626550667530079,0.7472010963585023
4284,Nino,GRÜNENFELDER,"N(mu=0.744, sigma=0.343)",0.34296078792009344,0.7437255485231431
1735,Josh,LARSON,"N(mu=0.739, sigma=0.265)",0.2646652896588386,0.738615739154244
1875,Charles,BARRON,"N(mu=0.735, sigma=0.389)",0.3888888759701006,0.7351650064761276
912,Filip,SCHENK,"N(mu=0.733, sigma=0.288)",0.28811833132605924,0.7328875164562646
6158,Aleksander,ROMANOWSKI,"N(mu=0.729, sigma=0.585)",0.5851901868804035,0.7292588146890111
5099,Blaz,RANT,"N(mu=0.729, sigma=0.391)",0.39085807667965533,0.7286849706793568
2851,Piotr,SCHAB,"N(mu=0.727, sigma=0.999)",0.9989631726755275,0.7269309261049333
1229,Elias,WEILER,"N(mu=0.726, sigma=0.227)",0.2268977387249513,0.7257727494276262
4794,Luca,BALTENSPERGER,"N(mu=0.725, sigma=1.004)",1.0035940961150516,0.7247023496914324
5559,Hafzanizam,BOKHARI,"N(mu=0.717, sigma=0.513)",0.5125585567072567,0.716711667657696
12237,Samuel,BUTTERWORTH,"N(mu=0.713, sigma=1.001)",1.0010695238871317,0.7132621234532414
2846,Jakub,GLOWKA,"N(mu=0.713, sigma=0.251)",0.2505574693903227,0.7130621716782231
4882,Zufar,NIGMANOV,"N(mu=0.708, sigma=1.022)",1.0217154481702044,0.7075961735317662
2202,Attila Zsombor,RADICS,"N(mu=0.695, sigma=0.584)",0.5840138049170422,0.6953699094391568
4845,Ryan,OLSON,"N(mu=0.686, sigma=0.595)",0.5953864003942837,0.68600333994821
735,Joseph,XIBERRAS,"N(mu=0.685, sigma=0.715)",0.7147598305102568,0.6846814360129254
3583,Michiel,NIEUWENHUIJSEN,"N(mu=0.680, sigma=0.368)",0.36785915531959446,0.6800986896394474
5518,Timo,TAK,"N(mu=0.677, sigma=0.510)",0.5104960309762167,0.6773442913078256
4871,Kirill,DYAKONOV ,"N(mu=0.676, sigma=0.726)",0.7255084113911646,0.6759394793349786
5633,Ryan,PASQUILL,"N(mu=0.676, sigma=1.009)",1.0094018062845278,0.6755039320963631
6421,Pawel,JELONEK,"N(mu=0.672, sigma=0.999)",0.9988515322794501,0.6716200620753957
3777,Max,PRINZ,"N(mu=0.666, sigma=0.311)",0.31102053657836953,0.666206739611214
6150,Tom,NEWMAN,"N(mu=0.665, sigma=0.365)",0.36520656071505053,0.6646532167032428
4283,Julien,CLÉMENCE,"N(mu=0.662, sigma=0.300)",0.29960600213082306,0.66212172081332
4807,Ondrej,NEVELIK,"N(mu=0.660, sigma=0.280)",0.2798969178637302,0.6602514464035022
6064,Miles,ADAMSON,"N(mu=0.658, sigma=0.735)",0.7352436026927375,0.6575253695243156
5615,Toshiaki,TAKEUCHI,"N(mu=0.639, sigma=0.519)",0.5187724807386702,0.6390170502856357
5892,Grady,BAGWELL,"N(mu=0.639, sigma=1.020)",1.020482710087051,0.6386745832600925
6174,Michael,BAUTISTA,"N(mu=0.634, sigma=1.014)",1.013788432811003,0.6344273024907313
5334,Rok,KLANCNIK,"N(mu=0.633, sigma=0.463)",0.46294844512854794,0.6333941921151517
911,Pietro,BIAGINI,"N(mu=0.625, sigma=1.002)",1.0017575936898038,0.6252868379097182
6218,Donggun,LEE,"N(mu=0.624, sigma=0.605)",0.6048128500536606,0.6236213797792894
953,Davide Marco,COLOMBO,"N(mu=0.621, sigma=0.713)",0.7134572427800565,0.6207281171962907
122,Vlas,GAVRILOV,"N(mu=0.617, sigma=0.366)",0.3663627464404425,0.6170903483435844
1820,Palmer,LARSEN,"N(mu=0.617, sigma=0.390)",0.3895006622134621,0.6170320395125782
1749,Jesse,GRUPPER,"N(mu=0.617, sigma=0.313)",0.3125331873084236,0.616975707484777
1362,Jan,CHVALA,"N(mu=0.617, sigma=0.364)",0.36410807988407273,0.6165212641875385
1646,Guy,MCNAMEE,"N(mu=0.612, sigma=0.312)",0.31176710996680584,0.6121370783055564
3672,Asher Gavin, CHIAM KAI CHEN,"N(mu=0.610, sigma=0.509)",0.5093499949103951,0.6104929639769393
1748,Cole,SKINNER,"N(mu=0.610, sigma=1.014)",1.0140193983181747,0.6100065077272616
3586,Mark,BRAND,"N(mu=0.598, sigma=0.415)",0.4152100479729588,0.5975611690850732
4306,Nils,FAVRE,"N(mu=0.596, sigma=0.205)",0.2046268539367865,0.5955139975490967
5984,Jan,HAIKO,"N(mu=0.595, sigma=0.458)",0.45780629055612915,0.5945767891561308
336,Lukas,FRANCKAERT,"N(mu=0.586, sigma=0.583)",0.5830545205688317,0.5855562494730862
6422,Samuel,OMETZ,"N(mu=0.585, sigma=0.999)",0.9989666863565709,0.5850108443254043
3855,Bjørn,ARNEL IISAGER,"N(mu=0.580, sigma=0.223)",0.22323729289773542,0.5801152046391914
1604,Jesse,TAPLIN,"N(mu=0.579, sigma=0.720)",0.7196371141182165,0.5788536075167056
5983,Frank,JAENECKE,"N(mu=0.574, sigma=1.004)",1.0042333474066423,0.5741700769816754
2959,Zhouwen,HUANG,"N(mu=0.572, sigma=0.590)",0.5902224755847693,0.5717462769831292
9331,Sébastien,VALRAN,"N(mu=0.570, sigma=0.420)",0.41990493722797895,0.5701171475430911
2034,Jaha,KIM,"N(mu=0.562, sigma=0.303)",0.30254422753723137,0.562001379576512
12815,Pietro,VIDI,"N(mu=0.560, sigma=0.584)",0.5844334187354914,0.5601399167350588
308,Stephane,HANSSENS,"N(mu=0.559, sigma=0.414)",0.41446789642572,0.558848397419438
3199,Dylan,CHUAT,"N(mu=0.559, sigma=0.510)",0.5099434305820378,0.5588214267713018
875,Alessandro,PALMA,"N(mu=0.554, sigma=0.394)",0.3937566077751128,0.5544341673727697
3459,Hamidreza,TOOZANDEHJANI,"N(mu=0.553, sigma=0.998)",0.9981679767633734,0.5528472665319637
3427,Dimitri,VOGT,"N(mu=0.548, sigma=0.361)",0.36115890558027874,0.5479185497331454
1723,Noah,RIDGE,"N(mu=0.545, sigma=1.001)",1.0010568701546783,0.5452739955927267
2306,Taito,NAKAGAMI,"N(mu=0.543, sigma=1.003)",1.0025867900408347,0.5426049905088389
5893,Joe,CZERWINSKI,"N(mu=0.540, sigma=1.021)",1.021085730841125,0.5402971994936085
3899,Borja,FARAH,"N(mu=0.540, sigma=0.996)",0.9963043674887483,0.54015324605705
435,Remi,SAMYN,"N(mu=0.540, sigma=0.718)",0.7180763914706603,0.5398291875537052
4508,Yohann,DARD,"N(mu=0.528, sigma=0.590)",0.5899644536473091,0.52795049085548
6153,Yosuke,SENBONGI,"N(mu=0.524, sigma=0.514)",0.5143593921544427,0.5244612375310909
6052,Anton,JOHANSONN,"N(mu=0.523, sigma=0.274)",0.2735655070111689,0.5226015080966869
4907,Mark,CROXALL,"N(mu=0.516, sigma=0.590)",0.5903483874030653,0.5159043132116451
4976,Peter,WÜRTH,"N(mu=0.512, sigma=0.219)",0.2193886945108851,0.5120538894373347
1729,Nicholas,MILBURN,"N(mu=0.512, sigma=0.727)",0.72718782768531,0.511994003381596
2201,Nimród Sebestyén,TUSNÁDY ,"N(mu=0.510, sigma=0.415)",0.4150090831806832,0.5103548685043878
90,Artem,PETRAKOV,"N(mu=0.506, sigma=0.349)",0.34876328265923795,0.5058887554696677
1593,Lucas,UCHIDA,"N(mu=0.505, sigma=0.271)",0.27073465054232815,0.5045912111534954
5959,Ryan,RODEN,"N(mu=0.503, sigma=1.027)",1.0268317998589753,0.5026123366716091
6423,Mats,HABERMANN,"N(mu=0.496, sigma=0.999)",0.9990403628668908,0.49614411194655583
3889,Martin,TEKLES,"N(mu=0.485, sigma=0.996)",0.9959619638698642,0.4845819547101397
3591,Don,VAN LAERE,"N(mu=0.481, sigma=0.328)",0.3278531213001284,0.481098416578029
5965,Hirotaro,HOSHINA,"N(mu=0.479, sigma=1.033)",1.0329813711003246,0.47850670014087465
4644,Karsten,BOROWKA,"N(mu=0.472, sigma=0.595)",0.595124464993155,0.47248134800931013
926,Elias,IAGNEMMA,"N(mu=0.472, sigma=0.583)",0.5827228952132758,0.47150209887090516
1925,Stefan,FELLNER,"N(mu=0.470, sigma=0.728)",0.7277198158147207,0.46951541222432
4847,Terry,PAHOLEK,"N(mu=0.461, sigma=0.472)",0.47172793396623824,0.4606885619187063
4790,Benoit,HEINTZ,"N(mu=0.460, sigma=0.273)",0.2734226538625718,0.4602860002743696
2014,Christoph,HANKE,"N(mu=0.459, sigma=0.506)",0.505796583280632,0.4594981281850034
767,Arturo,CAMPOS SALVADOR,"N(mu=0.458, sigma=1.013)",1.0128212291310943,0.45820880698051863
3607,Paul,BRAND,"N(mu=0.458, sigma=0.584)",0.584109240213872,0.4580278216181623
3989,Yuval,SHEMLA,"N(mu=0.454, sigma=0.256)",0.2563213551443515,0.4544648205965292
5534,Eduardo,CARVALHO,"N(mu=0.442, sigma=1.021)",1.0213988483468277,0.4420618247164591
1250,Matthias,ERBER,"N(mu=0.442, sigma=0.288)",0.2883762788714542,0.4419712543752171
11501,Yan,JAKOB,"N(mu=0.436, sigma=0.999)",0.9994036155028886,0.43628017571792393
4975,Samuel,ADOLPH,"N(mu=0.435, sigma=0.719)",0.7187196541848284,0.4350493752500673
4908,James,GARDEN,"N(mu=0.434, sigma=0.346)",0.3463490264723949,0.4342834317196675
2931,Haibin,QU,"N(mu=0.429, sigma=0.295)",0.295191177547224,0.4287267869228944
238,Konstantin,MITIN,"N(mu=0.422, sigma=0.583)",0.583133308302613,0.42180508252682675
4896,Dirk,MOL,"N(mu=0.418, sigma=1.011)",1.0105026267047095,0.4180031868791716
2565,Maxim,PARE,"N(mu=0.416, sigma=0.508)",0.5076022605060615,0.41594373147258557
1564,Eric,SETHNA,"N(mu=0.413, sigma=0.285)",0.2847570376528313,0.41277326434571954
4792,Emanuel,MOOSBURGER,"N(mu=0.408, sigma=0.344)",0.3439264404838251,0.4081631238186469
1722,Alex,FRITZ,"N(mu=0.407, sigma=0.718)",0.7175629112859976,0.40744482515610964
3722,Stefan,SCHMIEG,"N(mu=0.406, sigma=0.713)",0.7129883716546964,0.4057120766137453
2045,Hongil,KIM,"N(mu=0.403, sigma=0.714)",0.7143083942960949,0.4025253835051278
12382,Timo,UZNIK,"N(mu=0.402, sigma=1.002)",1.0019996551422676,0.40166403691001146
1571,Sebastien,LAZURE,"N(mu=0.398, sigma=0.208)",0.2083704385630107,0.3983051467219519
2033,Jabee,KIM,"N(mu=0.392, sigma=0.233)",0.2331986946868359,0.3923806967000947
4868,Andrei,NIKIFARAVETS,"N(mu=0.388, sigma=0.729)",0.7289093528851202,0.38796511593947935
3991,Ram,LEVIN,"N(mu=0.384, sigma=0.217)",0.21704413791481456,0.3836161848352689
1481,Anton,MARDASHOV,"N(mu=0.378, sigma=0.721)",0.7213668180872451,0.3777241955461806
3644,Chua,DENNIS,"N(mu=0.377, sigma=0.302)",0.3019182156432901,0.377475978024564
3147,Jean,OURIQUES,"N(mu=0.362, sigma=0.505)",0.5053339219521186,0.36214903722734837
793,Mikel Asier,LINACISORO MOLINA,"N(mu=0.356, sigma=0.289)",0.2889987571442641,0.35573096694026757
206,Oleg,PEYSAKHOVICH,"N(mu=0.355, sigma=1.000)",1.000183454049071,0.3550491113017951
65,Evgenii,ZAZULIN,"N(mu=0.341, sigma=0.715)",0.7154005806042144,0.34096922497205173
231,Sergei,TIUPYSHEV,"N(mu=0.327, sigma=0.720)",0.7196219698178294,0.32696027202045763
2954,Dichong,HUANG,"N(mu=0.327, sigma=0.417)",0.4173014346418336,0.32675844001063586
4798,Bruno,VACKA,"N(mu=0.324, sigma=0.516)",0.5161372434053937,0.3240750473165632
4796,Jonathan,PARTRIDGE,"N(mu=0.316, sigma=0.209)",0.2085895185482707,0.3162626513416982
3136,Cesar,GROSSO,"N(mu=0.315, sigma=0.361)",0.36089632190427834,0.3152116262024888
3135,André,BEREZOSKI,"N(mu=0.315, sigma=0.590)",0.5899985754350119,0.31467136991723876
6063,David,WETMORE,"N(mu=0.315, sigma=0.731)",0.730680640748052,0.3146594446090565
138,Nikolai,MICHUROV,"N(mu=0.306, sigma=0.713)",0.7134524474729973,0.30579535546460773
2174,Tamás,FARKAS,"N(mu=0.305, sigma=0.417)",0.4165637905858832,0.30547648292711577
3636,Ashraf,MOHAMMAD SAPRI,"N(mu=0.302, sigma=0.733)",0.7331217685310345,0.30202655485664903
6196,Ricardo,MORELLI,"N(mu=0.293, sigma=1.013)",1.0129758878682633,0.2933377922012353
5649,Olivier,HEQUIN,"N(mu=0.290, sigma=0.291)",0.29065967445186514,0.2898207178228857
818,Eneko,CARRETERO CRUZ,"N(mu=0.289, sigma=0.586)",0.5862616774829293,0.2888296076144331
4977,Christian,FEISTMANTL,"N(mu=0.282, sigma=0.347)",0.3471475121919276,0.2816562057402718
3430,Franz,KRAKENBERGER,"N(mu=0.275, sigma=0.512)",0.5119058435015805,0.2753940665012573
3252,Louis,GUIGNARD,"N(mu=0.271, sigma=1.000)",0.9997707850978791,0.27077106119603356
2217,Chi-Fung,AU,"N(mu=0.266, sigma=0.227)",0.2274422182826004,0.26595267720463556
531,Nathan,MARTIN,"N(mu=0.258, sigma=0.387)",0.3872085044506156,0.2582755470712282
3665,Luke,GOH WEN BIN,"N(mu=0.258, sigma=0.344)",0.34440880280489816,0.25763465472178765
4867,Alexandr,NIKOLAEV,"N(mu=0.254, sigma=0.424)",0.42378794586063445,0.25438737009743784
6072,Matt,WILDER,"N(mu=0.249, sigma=0.600)",0.6003323494500327,0.24890152181213332
2041,Hanwool,KIM,"N(mu=0.247, sigma=0.342)",0.34217338744404124,0.24682181568877695
3066,Leo Ketil,BØE,"N(mu=0.246, sigma=0.999)",0.9985048462780323,0.24633863162536287
2179,Soma,STROMMER,"N(mu=0.236, sigma=0.454)",0.45382057928713715,0.23624027258041144
2588,Dominic,BURNS,"N(mu=0.234, sigma=0.456)",0.4563436604818168,0.23447918446584415
5384,Aric,MERZ,"N(mu=0.226, sigma=0.392)",0.3915176710237237,0.22578189638138518
2824,Alexander,WURM,"N(mu=0.224, sigma=0.460)",0.45989305816424253,0.22409220236239763
2057,Minyoung,LEE,"N(mu=0.213, sigma=0.389)",0.38889656449149873,0.21349671350946167
1801,Joe,GOODACRE,"N(mu=0.212, sigma=0.421)",0.42146327838580194,0.21243470253403318
3174,Manuel,ESCOBAR,"N(mu=0.208, sigma=0.596)",0.5956114940208892,0.20841099873148405
6317,Carlos Jose,CATARI RAMONES,"N(mu=0.208, sigma=0.461)",0.4612436452769513,0.20833798276949586
3125,Sebastian,HALENKE,"N(mu=0.207, sigma=0.998)",0.9975330758751201,0.20725786322084647
780,Pol,ROCA LOPEZ,"N(mu=0.204, sigma=0.343)",0.34254597370385076,0.20429181217342976
93,Dmitrii,FAKIRIANOV,"N(mu=0.204, sigma=0.587)",0.5873514254335095,0.20371905782329158
3814,Jaime Amiel,PAHATI,"N(mu=0.203, sigma=0.999)",0.9986416968192434,0.2031090693632364
3640,Paul,EMMANUEL RYAN,"N(mu=0.200, sigma=0.586)",0.5864522874478388,0.20017307793157743
1238,Andreas,AUFSCHNAITER,"N(mu=0.193, sigma=1.003)",1.0028657242199368,0.19349795057377947
6279,Dominik,LEINENBACH,"N(mu=0.190, sigma=0.717)",0.717039058723064,0.18997544005916697
2064,Younghyun,KIM,"N(mu=0.185, sigma=0.718)",0.7183508400835771,0.18548007835441488
1711,Brian,ANTHEUNISSE,"N(mu=0.176, sigma=0.729)",0.7288607814870655,0.17551441864289438
5657,Joackym,RAMSAMY,"N(mu=0.166, sigma=0.403)",0.4028609240764654,0.16624604160770376
3896,Facundo,LANGBEHN,"N(mu=0.164, sigma=0.592)",0.5916173436276682,0.16448245831683353
4849,Alex,JOHNSON,"N(mu=0.162, sigma=0.516)",0.5158705429316179,0.1624623499865696
2040,Jihwan,PARK,"N(mu=0.162, sigma=0.467)",0.467489303464609,0.1615481736840933
4797,Geir,SÖDERIN,"N(mu=0.155, sigma=0.521)",0.5212191555122078,0.154736156546751
745,Maxwell,AYRTON,"N(mu=0.153, sigma=0.584)",0.5839240848300653,0.1527055692035192
1128,Jure,RAZTRESEN,"N(mu=0.151, sigma=0.728)",0.7282258636868644,0.15081557654261193
2218,Cheung-Chi Shoji,CHAN,"N(mu=0.151, sigma=0.231)",0.23131639004874108,0.15062455041785186
4848,Yves,GRAVELLE,"N(mu=0.135, sigma=0.465)",0.46537035622484846,0.13549270791992152
5969,Ry,MORRISON,"N(mu=0.134, sigma=0.595)",0.5946919605479618,0.1335539482689698
803,Sergio,VERDASCO URIZAL,"N(mu=0.133, sigma=0.312)",0.3122906506893772,0.1329443620559343
4303,Philipp,GEISENHOFF,"N(mu=0.131, sigma=0.454)",0.45416771372382975,0.13063663173502155
2859,Igor,FOJCIK,"N(mu=0.124, sigma=0.997)",0.9965656736477206,0.1237162693632974
786,Jerome,GONZÁLEZ GUTIÉRREZ,"N(mu=0.123, sigma=0.584)",0.5836356799369325,0.12250913222850313
4806,Marc,EDWARDS,"N(mu=0.115, sigma=0.462)",0.4616050595956656,0.11545066264414645
3778,Lasse,VON FREIER,"N(mu=0.110, sigma=0.457)",0.45718762153625503,0.11041350082826239
1586,Nathan,SMITH,"N(mu=0.109, sigma=0.312)",0.31176467774139627,0.10888296954230875
2203,Gergő,VÁLYI ,"N(mu=0.107, sigma=0.583)",0.5833725826859887,0.10703236029274729
1332,Maximilian,LENZ,"N(mu=0.105, sigma=0.713)",0.7133930661446445,0.10541502893047469
13594,Jinbin,HUANG,"N(mu=0.099, sigma=0.417)",0.4168232042705823,0.09913586365237477
5895,Minko,NIKOLOV,"N(mu=0.099, sigma=1.023)",1.022785545999519,0.09904083939013791
13316,Guillermo,PEINADO FRANGANILLO,"N(mu=0.098, sigma=0.715)",0.7150608622706759,0.09846920395586177
4308,Obed,HARDMEIER,"N(mu=0.091, sigma=1.001)",1.0006285444352976,0.0907472241378419
4621,Dennis,TEIJSSE,"N(mu=0.089, sigma=0.721)",0.7213637484753149,0.08873793516038209
923,Matteo,MANZONI,"N(mu=0.084, sigma=0.586)",0.5863546607317136,0.08351171814575224
4898,Olivier,MIGNON,"N(mu=0.082, sigma=1.012)",1.0122107414686476,0.08187378546956012
5317,Alessandro,GANDOLFO,"N(mu=0.081, sigma=1.009)",1.0094963709234523,0.08114315775185199
4820,Joakim,BERGLUND,"N(mu=0.076, sigma=0.459)",0.4593867326720574,0.0759799996445779
14139,Samuel,HEALY,"N(mu=0.070, sigma=1.013)",1.0129264797104716,0.06994524413565181
2146,Chia Hsiang,LIN,"N(mu=0.065, sigma=0.457)",0.45655533809494775,0.06451301834035521
2046,Sungbo,SEO,"N(mu=0.063, sigma=0.342)",0.34179448726619654,0.06306789262157421
4151,Jurijs,KRASANOVS,"N(mu=0.060, sigma=0.456)",0.45606241501228195,0.06009288581078728
6286,Lucas,GAONA,"N(mu=0.059, sigma=0.714)",0.7138834197670697,0.05910348301872778
2839,Piotr,BUNSCH,"N(mu=0.059, sigma=0.330)",0.3297639871590091,0.05853677606204272
5127,Adrian,BAXTER,"N(mu=0.057, sigma=1.020)",1.020260119876224,0.0573312355426505
4333,Anselm,OBERDORFER,"N(mu=0.053, sigma=0.998)",0.997780284139093,0.05262148556726722
5371,Ben,WEST,"N(mu=0.049, sigma=0.519)",0.519246663819739,0.04861869993239522
12239,Dayan,AKHTAR,"N(mu=0.046, sigma=0.725)",0.7251488019126524,0.046170798696080054
2211,Sin-Fai,HO,"N(mu=0.046, sigma=0.335)",0.3350184591999252,0.04596672370576564
5779,Jérémie,CICCIONE,"N(mu=0.039, sigma=1.048)",1.048212688767134,0.03919440967383881
2837,Jakub,JODLOWSKI,"N(mu=0.037, sigma=0.252)",0.2518272559682272,0.037283865971355384
1713,Josh,LEVIN,"N(mu=0.023, sigma=0.391)",0.3908767185441978,0.022763717556264308
814,Alejandro,CRESPO COBOS,"N(mu=0.022, sigma=0.386)",0.3858939399040918,0.02243362403062716
2491,Samuel,BOWMAN,"N(mu=0.022, sigma=0.588)",0.5881797264177978,0.02167805365844086
6338,Jonathan,REDMOND,"N(mu=0.019, sigma=0.720)",0.720270386486296,0.019144216301907338
2790,Marco,MÜLLER,"N(mu=0.009, sigma=0.509)",0.508964816508878,0.009172320717964914
6280,Jan,DE SMIT,"N(mu=0.006, sigma=1.016)",1.0161015432170928,0.0064874249458345985
95,Yury,TAKZHANOV,"N(mu=-0.001, sigma=0.720)",0.7204923127733491,-0.001314963222533783
313,Lukas,GEUKENS,"N(mu=-0.002, sigma=0.299)",0.29902987224758504,-0.0021387718967005812
5957,Jon,CARDWELL,"N(mu=-0.005, sigma=1.030)",1.0302919454714479,-0.004871626038851706
6339,Juan,O RAW,"N(mu=-0.012, sigma=1.021)",1.0205262551591883,-0.011665986638961926
4869,Vladimir,MUSICH,"N(mu=-0.015, sigma=0.734)",0.734035281310746,-0.015155419975534802
4953,Yoann,LE COUSTER,"N(mu=-0.017, sigma=0.737)",0.7367742976247027,-0.017356793597214173
11382,Yongchen,CHEN,"N(mu=-0.017, sigma=0.714)",0.7135093172259214,-0.017448115775299852
