,firstname,lastname,current,sigma,mu
2070,Lan,KIM,"N(mu=-0.265, sigma=1.011)",1.0109493193019368,-0.2648879010947005
1488,Margaryta,ZAKHAROVA,"N(mu=-0.265, sigma=0.233)",0.23312797096102286,-0.26490480631777547
349,Lucie,DELCOIGNE,"N(mu=-0.269, sigma=0.510)",0.5096691057090602,-0.2685256601996226
13857,Maya,STASIUK,"N(mu=-0.270, sigma=0.516)",0.5155086180082913,-0.2697077624293153
4673,Jenny,FÖRANDER,"N(mu=-0.271, sigma=0.547)",0.5466455864540125,-0.27102736638185465
5403,Nelly,KUDROVA,"N(mu=-0.282, sigma=0.311)",0.3108466366737681,-0.28159229864536617
8702,Annika,PIDDE,"N(mu=-0.284, sigma=0.716)",0.715614076481113,-0.2839170994495936
4727,Sarah,SEEGER,"N(mu=-0.288, sigma=0.793)",0.7933996997552549,-0.28766572594596945
13558,Yejoo,SEO,"N(mu=-0.293, sigma=0.393)",0.39299496451470717,-0.2926145317968014
5669,Irene,BARIANI,"N(mu=-0.296, sigma=0.439)",0.4387829477040536,-0.2964259677431144
11466,Alessia,MABBONI,"N(mu=-0.315, sigma=1.005)",1.0047734407824926,-0.31483027488832166
4859,Maria,BELOMESTNOVA,"N(mu=-0.321, sigma=1.074)",1.0738162189743647,-0.32058349105614525
5342,Ming-O,WONG,"N(mu=-0.325, sigma=1.108)",1.1081743234299188,-0.32543150786798825
97,Daria,MALYSHEVA,"N(mu=-0.326, sigma=0.719)",0.7194449518893306,-0.3256806348488122
2668,Daniela,EBLER,"N(mu=-0.330, sigma=0.382)",0.3821388321648823,-0.33018056948983754
903,Martina,ZANETTI,"N(mu=-0.332, sigma=0.419)",0.4192780561202975,-0.331685773747714
5485,Emma,TWYFORD,"N(mu=-0.335, sigma=0.620)",0.6204966551154348,-0.33534606237907383
697,Joanna,NEAME,"N(mu=-0.350, sigma=0.460)",0.46026616545319426,-0.35031063312565264
4573,Olga,ZAKHAROVA,"N(mu=-0.351, sigma=0.542)",0.5418939538659682,-0.350696344004084
3850,Katrine,VANDET SALLING,"N(mu=-0.357, sigma=0.219)",0.21935361960629376,-0.35721656298524757
3176,Francis,RODRIGUEZ,"N(mu=-0.369, sigma=0.727)",0.7270111463263541,-0.36884644429928604
127,Olga,KUSHCH,"N(mu=-0.375, sigma=0.716)",0.7164367465114965,-0.3745101957033277
2373,Miharu,SOTOME,"N(mu=-0.379, sigma=0.748)",0.7481396662236341,-0.37869729331394564
1438,Michaela,SMETANOVA,"N(mu=-0.380, sigma=0.391)",0.3910241808027607,-0.3804102155957793
2933,Xuhua,PAN,"N(mu=-0.385, sigma=0.389)",0.3885201594928884,-0.3850104589441906
6032,Sylwia,BUCZEK,"N(mu=-0.391, sigma=0.406)",0.40615091573657663,-0.3908573569600095
1155,Lana,SKUSEK,"N(mu=-0.392, sigma=1.003)",1.0028300017578016,-0.39234574856987686
5101,Flavia,GAGGERO,"N(mu=-0.401, sigma=0.546)",0.5461679219133283,-0.40143867102170033
739,Zoe,PEETERMANS,"N(mu=-0.406, sigma=0.728)",0.7275277364037076,-0.4061400945382703
6239,Cathy,LAFLAMME,"N(mu=-0.415, sigma=0.735)",0.7352088246809604,-0.415374046852395
4497,Hoshiko,NAGAKAI,"N(mu=-0.424, sigma=0.777)",0.7766995779978342,-0.4243566989405908
5675,Barbara,ZANGERL,"N(mu=-0.426, sigma=1.047)",1.0472899635236872,-0.42588899577496536
1898,Isabel,GIFFORD,"N(mu=-0.430, sigma=0.738)",0.737974178104861,-0.4302357410081214
12330,Arina,JURCENKO,"N(mu=-0.430, sigma=1.013)",1.012808590511256,-0.4304041781809745
5976,Lucia,KORCOVA,"N(mu=-0.433, sigma=0.746)",0.7455923013549811,-0.4325445937152663
2711,Linda,SJÖDIN,"N(mu=-0.438, sigma=0.387)",0.3873420018787497,-0.4376925892406801
1285,Lea,KEMPF,"N(mu=-0.438, sigma=0.588)",0.587830373035661,-0.43813860188601217
4459,Petia Gueorguieva,IVANOVA,"N(mu=-0.438, sigma=0.805)",0.8050660322028433,-0.43848707602206816
4569,Veronique,BATOUX,"N(mu=-0.442, sigma=1.043)",1.0434005412727143,-0.44151431698023996
4038,Yula,GOLD,"N(mu=-0.446, sigma=0.722)",0.7217708756680311,-0.4456984405412374
1630,Paige,BOKLASCHUK,"N(mu=-0.447, sigma=0.460)",0.46028827625512136,-0.447217605674362
5885,Kerry,BRIGGS,"N(mu=-0.448, sigma=0.611)",0.610537651135105,-0.4477032880605639
6000,Gamez,CIRIK,"N(mu=-0.452, sigma=1.015)",1.0146860597300362,-0.4521006844524519
6051,Mariya,MULYAR,"N(mu=-0.458, sigma=0.487)",0.48655508485756854,-0.4584368885571895
13272,Anne,ACKRE,"N(mu=-0.460, sigma=0.590)",0.5895821378230248,-0.45988149855070654
2021,Anna,LECHNER,"N(mu=-0.460, sigma=0.597)",0.596815770102626,-0.45991504044528736
1575,Pia,GRAHAM,"N(mu=-0.466, sigma=0.732)",0.7320897355318886,-0.46560043145509716
3178,Lucelia,BLANCO,"N(mu=-0.470, sigma=0.549)",0.549011319867868,-0.47049168981181594
6068,Sarah,SHAW,"N(mu=-0.471, sigma=1.055)",1.0552122870836627,-0.4710473878156902
11464,Aleksandra,TOTKOVA,"N(mu=-0.472, sigma=0.332)",0.33157227827826435,-0.4719579119000983
12597,Anna,BOLIUS,"N(mu=-0.486, sigma=1.012)",1.0118684728384981,-0.48592679765079266
2486,Emma,HORAN,"N(mu=-0.486, sigma=0.354)",0.3538202127987152,-0.48640344071483643
2936,Lamu,RENQING,"N(mu=-0.494, sigma=0.269)",0.2689018822376423,-0.49440821478828373
11377,Yejin,JUNG,"N(mu=-0.499, sigma=1.033)",1.0332998742004202,-0.4986605701497521
7024,Alessandra,FRANCONE,"N(mu=-0.506, sigma=0.827)",0.8272123495758535,-0.5060363485467367
4461,Romana,SAVIC,"N(mu=-0.511, sigma=0.593)",0.5930427392775318,-0.5109699402589791
2074,Jeongran,KO,"N(mu=-0.512, sigma=1.002)",1.0017336682829274,-0.5116843581020388
4995,Sarah,GILMOUR,"N(mu=-0.517, sigma=1.039)",1.0389859088267137,-0.5167727801114421
6057,Courtney,SANDERS,"N(mu=-0.518, sigma=0.447)",0.4467677738345768,-0.5181077088592517
4541,Carole,PETRIGNET,"N(mu=-0.521, sigma=1.148)",1.1482376077361303,-0.5209061882701684
3996,Naama,YOHAI,"N(mu=-0.527, sigma=0.347)",0.34743192162784675,-0.5267106371361681
75,Ekaterina,NOVITSKAIA,"N(mu=-0.527, sigma=0.730)",0.7302216332241538,-0.5268002391346859
1863,Julianna,JIMREIVAT,"N(mu=-0.536, sigma=1.028)",1.028058159197358,-0.5362101119566685
6417,Noemi,LANGENKAMP,"N(mu=-0.541, sigma=1.006)",1.006257499397655,-0.5409555608909389
2375,Katsuki,BAMBA,"N(mu=-0.544, sigma=0.733)",0.7326683536058786,-0.5441899326965541
5883,Alyrene,DOREY,"N(mu=-0.554, sigma=1.054)",1.0542597320841058,-0.5544193097175243
5994,Eline,NAS,"N(mu=-0.557, sigma=1.088)",1.0883268517406082,-0.5571387170203952
633,Natalie,BERRY,"N(mu=-0.560, sigma=0.733)",0.7327547713026574,-0.560294707059276
5315,Giovanna,POZZOLI,"N(mu=-0.562, sigma=0.685)",0.6848590322232292,-0.5619419657369684
2792,Hannah,HERMANN,"N(mu=-0.566, sigma=1.005)",1.0049352391524797,-0.5656136692927872
12523,Francesca,MATUELLA,"N(mu=-0.566, sigma=1.013)",1.0130516541316645,-0.5664462338398855
3472,Fatemeh,JAFARI MAHMODABADI,"N(mu=-0.567, sigma=0.736)",0.7359388674094863,-0.567488865962016
6169,Tsukasa,MIZUGUCHI,"N(mu=-0.584, sigma=1.048)",1.047781579698563,-0.5837852759999157
810,Maria,BENACH ZUBERO,"N(mu=-0.586, sigma=0.725)",0.7248522702970327,-0.5855857921907698
4165,Elza Elizabete,BARAKA,"N(mu=-0.586, sigma=0.719)",0.7192833491251174,-0.5863671166354008
4982,Chunhua,LI,"N(mu=-0.589, sigma=0.542)",0.5423561593156081,-0.5892888917754256
3911,Alejandra,CONTRERAS,"N(mu=-0.595, sigma=0.283)",0.2832987620767922,-0.5948134252032241
5220,"Li Ying, Suzanna",TAN,"N(mu=-0.597, sigma=1.108)",1.107882115561772,-0.5973620742921163
1453,Marketa,JANOSOVA,"N(mu=-0.599, sigma=0.518)",0.517615075327711,-0.598767365358355
860,Claudia,GHISOLFI,"N(mu=-0.601, sigma=1.020)",1.019873848367953,-0.6012032474653546
4454,Ina,DZHAMBAZOVA,"N(mu=-0.608, sigma=0.352)",0.35249154698370805,-0.6079408128755881
4494,Audrey,RAMIS,"N(mu=-0.608, sigma=1.071)",1.0706691369629526,-0.6080139801587927
3604,Amanda,MEIJERING,"N(mu=-0.609, sigma=1.009)",1.0086205531879038,-0.6085426765198434
3594,Lynn,VAN DER MEER,"N(mu=-0.610, sigma=0.591)",0.5908101894774407,-0.6097058698972716
4860,Olga,KULISH,"N(mu=-0.613, sigma=0.437)",0.4369464613969719,-0.6132886797152967
4861,Ksenia,SDOBNIKOVA,"N(mu=-0.625, sigma=0.500)",0.49977297594783815,-0.625108099331048
5789,Zoe,OGDEN,"N(mu=-0.626, sigma=0.546)",0.545937655965339,-0.625987444173076
4663,Claudia,SALVADORI,"N(mu=-0.627, sigma=0.583)",0.5829280784327892,-0.6265922320012368
4767,Zoë,MAIRE,"N(mu=-0.632, sigma=0.440)",0.4400531405803381,-0.6316492071263582
2869,Paulina,KALANDYK,"N(mu=-0.633, sigma=0.724)",0.7239139057857634,-0.6333975067200678
14031,Chaeyeong,KIM,"N(mu=-0.641, sigma=0.721)",0.7207844594721149,-0.641386526900721
7414,Nadezhda,BRYAKINA,"N(mu=-0.645, sigma=1.041)",1.0406445655160408,-0.6454414790163846
2811,Laura,LOIKAS,"N(mu=-0.649, sigma=0.317)",0.31692391783492635,-0.6490662302718224
5072,Nienke,SWART,"N(mu=-0.652, sigma=0.556)",0.5555383832333755,-0.6521453760063778
1363,Dominika,DUPALOVA,"N(mu=-0.654, sigma=0.429)",0.4288772317229647,-0.6537973999693206
1561,Jelisa,DUNBAR,"N(mu=-0.659, sigma=0.427)",0.426734186341107,-0.6587871866554439
13504,Xu,LITING,"N(mu=-0.659, sigma=1.036)",1.0361254492665384,-0.6593053141128107
4834,Isabelle,FAUS,"N(mu=-0.663, sigma=0.547)",0.547233375733479,-0.662744219927695
5880,Bonnie,DE BRUIJN,"N(mu=-0.663, sigma=0.611)",0.6108454569693341,-0.663382103910039
3595,Ysa,RAKESTRAW,"N(mu=-0.667, sigma=1.007)",1.007459891892284,-0.6668396685992681
891,Asja,GOLLO,"N(mu=-0.667, sigma=0.461)",0.46094399159069616,-0.6671723557330483
2342,Chisato,KANAZAWA,"N(mu=-0.672, sigma=1.034)",1.033970441549552,-0.6715068569722562
12383,Ariane,FRANKEN,"N(mu=-0.675, sigma=1.014)",1.0139230629176785,-0.6746104447116179
4728,Katrin,BRADY,"N(mu=-0.682, sigma=0.531)",0.5311641229367159,-0.6823131676641347
6168,Thomasina,PIDGEON,"N(mu=-0.683, sigma=0.274)",0.27356459755535845,-0.6832711529987856
6533,Natalie,RICHER,"N(mu=-0.685, sigma=1.121)",1.1214999424736662,-0.6852512135861082
2970,Yiling,SONG,"N(mu=-0.691, sigma=0.511)",0.5109278074677575,-0.6909222189547984
191,Anastasiia,EVGENEVA,"N(mu=-0.705, sigma=0.517)",0.5165497514101189,-0.7047875718843143
12507,Anja,SANTINI MIKULIĆ,"N(mu=-0.711, sigma=0.590)",0.5896713312019437,-0.7105399174516422
5884,Sarah,AUSTIN,"N(mu=-0.715, sigma=0.623)",0.6232841044260651,-0.7145493353149771
2055,Minseon,KIM,"N(mu=-0.717, sigma=0.490)",0.48983666489116756,-0.7167830577310715
2051,Seunghyun,KIM,"N(mu=-0.722, sigma=0.405)",0.40484208787204723,-0.7222496199671659
2210,Shun-Yuk,CHOI,"N(mu=-0.735, sigma=0.643)",0.6428494010506943,-0.7347372028746665
5663,Anna,CERMAKOVA,"N(mu=-0.742, sigma=1.067)",1.0674847034817425,-0.7418157470243574
1591,Elizabeth,VINCE,"N(mu=-0.743, sigma=0.740)",0.7403495682735386,-0.7428952892407822
77,Nataliia,STEPANOVA,"N(mu=-0.751, sigma=1.007)",1.0074969843481754,-0.7511524238499658
12336,Anna Maria,APEL,"N(mu=-0.757, sigma=0.725)",0.7249707441237788,-0.7572825819453523
1103,Erin,STERKENBURG,"N(mu=-0.759, sigma=0.738)",0.7379294160038147,-0.7591126384164392
1951,Maggie,HAMMER,"N(mu=-0.760, sigma=1.028)",1.0278423164126627,-0.7599281121122388
6074,Olga,SHCHELNIKOVA,"N(mu=-0.765, sigma=0.755)",0.7545894183306865,-0.765166290459783
5069,Alison,MARTINDALE,"N(mu=-0.768, sigma=0.420)",0.4199183104165493,-0.7677871935718388
12519,Leonie,HOFER,"N(mu=-0.770, sigma=1.015)",1.0146471174352711,-0.7698846243453062
2424,Yuliya,KEREMIDCHIEVA,"N(mu=-0.771, sigma=0.720)",0.7198024824129113,-0.7711089757917639
5217,Beatrix,CHONG,"N(mu=-0.774, sigma=1.042)",1.0418094699082583,-0.7744162394376226
1578,Alyssa,WEBER,"N(mu=-0.775, sigma=0.397)",0.39714281085397213,-0.7753004002025772
2330,Karin,KOJIMA ,"N(mu=-0.776, sigma=1.024)",1.0244729472147447,-0.7761923076713142
3363,Yelena,GRUNYASHINA,"N(mu=-0.781, sigma=1.023)",1.0226810214070894,-0.7811947068725916
1728,Zoe,STEINBERG,"N(mu=-0.788, sigma=0.749)",0.7485853236144873,-0.7877013950927125
328,Heloïse,DOUMONT,"N(mu=-0.811, sigma=0.389)",0.38899760633081104,-0.8113956295302871
4570,Alexandra,GONTCHAR,"N(mu=-0.815, sigma=1.054)",1.053687901182547,-0.8147029003055002
1039,Caterina,DAL ZOTTO,"N(mu=-0.825, sigma=1.023)",1.0234116938296638,-0.8252578215682898
6094,Carolina,ROSERO,"N(mu=-0.826, sigma=0.606)",0.6059012122050306,-0.8262860101147506
5725,Gurgel,OZVER,"N(mu=-0.841, sigma=0.484)",0.4835651690185254,-0.8408527109946566
6147,Kaori,EGUCHI,"N(mu=-0.841, sigma=0.638)",0.6384733285126157,-0.841243668434557
4689,Hiu Ying,LIU,"N(mu=-0.842, sigma=0.442)",0.44226937863761345,-0.8418849235720517
3441,Valiantsina,CHAMIAKINA,"N(mu=-0.843, sigma=0.391)",0.39060858130073356,-0.8433957549458031
835,Mª Carmen,ALARCÓN GRAU,"N(mu=-0.845, sigma=0.718)",0.7176639368406963,-0.8445312090636709
14865,Sarina,GHAFFARI,"N(mu=-0.846, sigma=1.007)",1.0074310260770967,-0.845878695755544
3601,Tiba,VROOM,"N(mu=-0.850, sigma=0.347)",0.3472587091326455,-0.8498121941654004
4495,Myrtille,GUIGUET,"N(mu=-0.850, sigma=0.501)",0.500506995003962,-0.8498308661574417
2453,Mariam,KURDIANI,"N(mu=-0.852, sigma=1.020)",1.020442778453213,-0.8519616576170541
6226,Yunqing,LIU,"N(mu=-0.858, sigma=1.191)",1.191313882721025,-0.8584052557918028
6157,Linda,GUNDOVA,"N(mu=-0.862, sigma=1.040)",1.0400844041870794,-0.8617591017766784
3160,Rocio Ailen,BECERRA,"N(mu=-0.867, sigma=0.463)",0.46314807278150666,-0.8673195481721863
14291,Barbora,ZITKOVA,"N(mu=-0.868, sigma=1.020)",1.019773173264748,-0.8682217588263093
4815,Mirka,KRAJCIOVA,"N(mu=-0.871, sigma=0.609)",0.6087640421868907,-0.8705124377047715
1024,Beatrice,COLLI,"N(mu=-0.875, sigma=1.018)",1.0184953392107614,-0.8746076407916833
1562,Celeste,WALL,"N(mu=-0.882, sigma=0.543)",0.5425780678710492,-0.8816066278002069
2945,Zhuoying,CHEN,"N(mu=-0.883, sigma=0.719)",0.7186530069677073,-0.8831120690273287
1763,Audrey,MILLER,"N(mu=-0.891, sigma=1.046)",1.0463895840670803,-0.8910435802840041
6248,Kelly,DRAGER,"N(mu=-0.893, sigma=0.737)",0.7371892598410702,-0.893422749374032
4816,Szilvia,VARGA,"N(mu=-0.901, sigma=1.052)",1.0521920442486905,-0.9012864254002916
2367,Junko,KITAWAKI,"N(mu=-0.903, sigma=1.060)",1.0604186752094595,-0.9032488591961189
3633,"Mingxin, Judith",SIM,"N(mu=-0.914, sigma=0.538)",0.5378134413860302,-0.9135703443101231
3488,Solmaz,ESHGHI,"N(mu=-0.915, sigma=1.058)",1.0583732426611951,-0.9153085546557879
4224,Regina,SALAZAR PUGA,"N(mu=-0.916, sigma=1.008)",1.0078395646920053,-0.9155770454693696
1404,Karina,BILKOVA,"N(mu=-0.929, sigma=0.390)",0.3896632342978219,-0.9288322123361544
2172,Nóra,KIRÁLY,"N(mu=-0.932, sigma=0.304)",0.30408332865018073,-0.9319978623724101
2564,Jordyn,DAMASCO,"N(mu=-0.932, sigma=1.025)",1.0247294045823507,-0.932205837833196
4771,Egle,KIRDULYTE,"N(mu=-0.956, sigma=0.618)",0.6176720760243101,-0.956483003514565
11989,Lianet,CASTILLO,"N(mu=-0.961, sigma=0.721)",0.7213535098032302,-0.9614697517407462
3928,Pratthana,RAKSACHAT,"N(mu=-0.973, sigma=0.753)",0.7528838048637125,-0.9730926660557069
363,Lucie,WATILLON,"N(mu=-0.977, sigma=0.466)",0.4659362891691652,-0.9772139501252036
4669,Nastja,GUZZI,"N(mu=-0.978, sigma=0.757)",0.7572033517849331,-0.9784741520928203
4493,Monica,ZEILEMAKER,"N(mu=-0.981, sigma=0.550)",0.5499457157129785,-0.9813208418302983
12563,Kseniia,ZAKHAROVA,"N(mu=-0.983, sigma=1.020)",1.0202647616992553,-0.9828801294815169
2847,Klaudia,BUCZEK,"N(mu=-0.983, sigma=0.608)",0.607758475166358,-0.9830974283888907
12221,Jil,COUTURE,"N(mu=-0.985, sigma=1.008)",1.0081269886367656,-0.9854007110266928
1694,Emi,TAKASHIBA,"N(mu=-0.992, sigma=1.034)",1.0341428376127468,-0.9919263893275663
5132,Rachel,SEYMOUR,"N(mu=-1.008, sigma=0.391)",0.39078016365709767,-1.0075956462976836
5131,Jo,GORDON,"N(mu=-1.008, sigma=0.573)",0.5731496469319701,-1.0078759211101211
9792,Christina,RIVETT,"N(mu=-1.019, sigma=1.072)",1.0720256229203922,-1.018767099927998
4548,Rebecca,ALLEN,"N(mu=-1.019, sigma=1.058)",1.0582447498673555,-1.0190732316960465
5433,Athena,LIVANIU,"N(mu=-1.033, sigma=1.023)",1.0229172035119487,-1.0327548826936621
2946,Zhuoma,PUBU,"N(mu=-1.039, sigma=0.441)",0.4414698492095333,-1.0394334969378214
7417,Charlotte,PETERSEN,"N(mu=-1.043, sigma=1.044)",1.044422667660353,-1.0429109713111688
346,Marie,COLOT,"N(mu=-1.043, sigma=0.720)",0.7203502571029682,-1.0429400877907211
3273,Virgita,NADYA PUTRI,"N(mu=-1.043, sigma=0.520)",0.5204225906474713,-1.0429783689509862
1050,Candice,BAGLEY,"N(mu=-1.044, sigma=1.023)",1.0228545866763885,-1.0441857930866485
3592,Julia,MEIJER,"N(mu=-1.045, sigma=0.590)",0.59040393363733,-1.0449493399632654
5752,Marie,DUVAL,"N(mu=-1.056, sigma=0.468)",0.4677080546777143,-1.0561001198280016
3202,Nadja,PFISTER,"N(mu=-1.062, sigma=0.532)",0.5322067026312728,-1.0622791013778392
1377,Eliska,VLCKOVA,"N(mu=-1.064, sigma=0.597)",0.596644929292393,-1.063973502291175
828,Rut,MONSECH GASCA,"N(mu=-1.064, sigma=0.594)",0.5936109864909149,-1.0642872516648594
6188,Claudia,MALDONADO,"N(mu=-1.065, sigma=1.091)",1.0909840667615904,-1.0653452791848597
3775,Lena,HERRMANN,"N(mu=-1.074, sigma=0.758)",0.7584498391802753,-1.0739065629025009
5609,Marine,BARBIER,"N(mu=-1.076, sigma=0.863)",0.862956900024882,-1.0763610337393268
6249,Marieta,AKALSKI,"N(mu=-1.078, sigma=0.481)",0.4813194190937987,-1.077577040169308
71,Galina,TERENTEVA,"N(mu=-1.082, sigma=1.113)",1.1128714801503572,-1.0824388524548882
3444,Kseniya,KOPUSAVA,"N(mu=-1.086, sigma=1.011)",1.0111098751906589,-1.086244945240062
2765,Mária,ČELKOVÁ,"N(mu=-1.091, sigma=0.292)",0.2923099239757251,-1.0913702818484408
779,Itziar,ZABALA ZURINAGA,"N(mu=-1.096, sigma=0.370)",0.37001425942063965,-1.0964808114020121
4766,Channah,BRANDSEMA,"N(mu=-1.102, sigma=0.574)",0.5743223928447363,-1.102401242497223
1577,Rebecca,FRANGOS,"N(mu=-1.118, sigma=0.268)",0.2683431712822982,-1.118009747638998
12352,Lujza,MICHALKOVÁ,"N(mu=-1.123, sigma=1.018)",1.0183867856610234,-1.1234733093099543
2465,Salome,MESHVELIANI,"N(mu=-1.126, sigma=1.072)",1.0719210021244374,-1.1257087739254437
3525,Rahil,RAMEZANI,"N(mu=-1.133, sigma=0.519)",0.5192986811935844,-1.1327858849578583
4932,Malgorzata,RUDZINSKA,"N(mu=-1.144, sigma=0.531)",0.5312582862085201,-1.1439062162028666
3925,Puntarika,TUNYAVANICH,"N(mu=-1.146, sigma=0.327)",0.32681007852012,-1.146444759787473
4903,Katy,PIDDOCK,"N(mu=-1.150, sigma=0.702)",0.7018980846572199,-1.1495114637849615
1412,Eliska,NOVOTNA,"N(mu=-1.155, sigma=1.003)",1.0030878468636153,-1.1552289123917852
7869,Roosa,HUHTIKORPI,"N(mu=-1.178, sigma=1.010)",1.010166270851283,-1.1778317408003507
5429,Anna,JAREK,"N(mu=-1.179, sigma=1.277)",1.277132930204843,-1.1794260497429756
1808,Maddy,MORRIS,"N(mu=-1.185, sigma=0.763)",0.7625807820748975,-1.1851950185282227
5243,Tiffen,DECORPS,"N(mu=-1.188, sigma=1.154)",1.1538095778816897,-1.187509666054351
4373,Anastasija,TERIOCHINA,"N(mu=-1.191, sigma=0.391)",0.39122091570269546,-1.1906474037776182
5774,Cassandra,ZAMPAR,"N(mu=-1.196, sigma=0.667)",0.6673827024143145,-1.195656789923805
5207,Ana Luisa,SHIRAWA,"N(mu=-1.199, sigma=1.082)",1.0815666764626022,-1.198738117322447
4921,Helena,ALEMAN SOBRINO,"N(mu=-1.209, sigma=1.092)",1.0916307072969225,-1.20947082188956
6058,Heather,SAWITSKY,"N(mu=-1.224, sigma=1.089)",1.0889922498940736,-1.2235467830846805
6170,Iyma,LAMARCHE,"N(mu=-1.225, sigma=1.068)",1.0680718804560885,-1.224534860097301
3272,Abdul Rochman,SYARIFAH,"N(mu=-1.229, sigma=1.104)",1.104056661002451,-1.2289442916191087
1689,Beatrix,EVANS,"N(mu=-1.237, sigma=0.618)",0.6175386617820269,-1.2373833219864556
3142,Camila,MACEDO,"N(mu=-1.254, sigma=0.720)",0.719506173325916,-1.2537792741246685
4368,Milda,KOREIVAITE,"N(mu=-1.254, sigma=1.017)",1.0168975356681582,-1.2543069857924807
323,Elfe,CLAES,"N(mu=-1.257, sigma=0.603)",0.6028453034981655,-1.2565786020885188
14742,Emilia,DAVILA,"N(mu=-1.257, sigma=1.009)",1.0091105275141832,-1.256859973568772
13412,Miriam,DIEZ LUENGO,"N(mu=-1.264, sigma=0.727)",0.7273256035423642,-1.2636598234498908
6382,Kumari,BARRY,"N(mu=-1.264, sigma=1.030)",1.030345485621116,-1.2643651234937727
2940,Wangmu,RENZENG,"N(mu=-1.272, sigma=0.522)",0.522010185038461,-1.2720481992982642
3880,Zoé,EGLI,"N(mu=-1.275, sigma=0.594)",0.5936332997834334,-1.2750746874947423
5446,Chika,TAI,"N(mu=-1.292, sigma=0.784)",0.7838192502159627,-1.2919043952602038
4998,Hyojung,KIM,"N(mu=-1.296, sigma=0.791)",0.7913568209818987,-1.29589306759596
6069,Hiroyo,SUMURA,"N(mu=-1.311, sigma=1.073)",1.0725310854408168,-1.3105876734956787
5888,Portia,MENLOVE,"N(mu=-1.311, sigma=0.773)",0.7732061806431181,-1.3114754138717044
2666,Katrin,AMANN,"N(mu=-1.316, sigma=0.347)",0.3465246300730779,-1.3161628202876179
5655,Tamara,ZULIM,"N(mu=-1.317, sigma=0.474)",0.4744552449308456,-1.3170966949943947
4190,Ayleen,GUARÉ,"N(mu=-1.319, sigma=1.069)",1.0691498248365547,-1.3191756788272218
12688,Eni,MALENICA,"N(mu=-1.322, sigma=1.011)",1.0107343291522917,-1.321952049388468
5610,Marine,CUSA,"N(mu=-1.332, sigma=0.833)",0.8329531988124181,-1.3324863071913495
3204,Anja,KÖHLER ,"N(mu=-1.346, sigma=0.465)",0.46483740274941276,-1.3463987540876128
3977,Emilie,GERHARDT,"N(mu=-1.354, sigma=0.733)",0.733357548008767,-1.3540400752769066
4642,Kazumi,WATATUKI,"N(mu=-1.354, sigma=0.672)",0.671953499601222,-1.354437191510692
5886,Nicola,HESSELS,"N(mu=-1.357, sigma=1.075)",1.0749889136533586,-1.356776789832368
2669,Stella,PLANTIN,"N(mu=-1.361, sigma=0.429)",0.42882808236126724,-1.3607240427654834
5977,Andrea,ČEPCOVÁ,"N(mu=-1.363, sigma=0.640)",0.6402253687505312,-1.3634455407232364
5933,Natalia, KOROLEVA,"N(mu=-1.366, sigma=1.130)",1.129929042256045,-1.3655210459022302
6418,Inga,PATARCIC,"N(mu=-1.366, sigma=1.019)",1.0185829856228017,-1.3658572976161636
5201,Emmanuelle,RAVEYRE,"N(mu=-1.369, sigma=1.107)",1.1070070532572696,-1.369076030456428
7362,Paula,MENDEZ,"N(mu=-1.374, sigma=0.738)",0.738038801090744,-1.373614517500663
2834,Edyta,ROPEK,"N(mu=-1.377, sigma=0.312)",0.31159778116197795,-1.3769991145296125
2494,Claire,KASSAY,"N(mu=-1.378, sigma=0.304)",0.3042739269418477,-1.377899442332843
6007,Jesse,YOUNGWERTH,"N(mu=-1.380, sigma=0.791)",0.7914017133027318,-1.3801373176686424
3139,Thais Makino,SHIRAIWA,"N(mu=-1.382, sigma=0.375)",0.37461123951886216,-1.3815364150991019
2878,Aleksandra,KALUCKA,"N(mu=-1.385, sigma=0.394)",0.39392112035634097,-1.3845570768119915
1639,Emilie,PELLERIN,"N(mu=-1.398, sigma=0.817)",0.8172583824543599,-1.3976456843785006
12902,Mariana,HANGGI CORREIA,"N(mu=-1.401, sigma=1.048)",1.0483991467843417,-1.4006038590335999
4904,Helen,HALDENBY,"N(mu=-1.401, sigma=0.470)",0.46952896373530695,-1.4006628143983064
6397,Ashley,EDENS,"N(mu=-1.401, sigma=1.043)",1.0427037175075249,-1.4014192458800419
5586,Gizelle Katrina,LOPEZ,"N(mu=-1.402, sigma=1.111)",1.110742591161722,-1.402163933337602
522,Lucile,SAUREL,"N(mu=-1.408, sigma=1.016)",1.01603734506464,-1.4081963459003648
3099,Edel,LEMVIK,"N(mu=-1.411, sigma=1.012)",1.0123786490127107,-1.4109302061493014
5955,Marija,MILOSAVLJEVIC,"N(mu=-1.414, sigma=0.666)",0.6664157353751292,-1.4143088292570911
3510,Athena,BIGVAND,"N(mu=-1.415, sigma=0.610)",0.6101094331021042,-1.4154237808412418
6076,Yuki,MATSUSHIMA,"N(mu=-1.430, sigma=0.383)",0.38309608588172117,-1.429891173334947
1726,Audrey,SNIEZEK,"N(mu=-1.436, sigma=0.860)",0.8597782747501177,-1.4361949912229044
5427,Alexis,ASHER,"N(mu=-1.437, sigma=1.119)",1.119489113755101,-1.4365339059497486
5932,Marta,SAVKINA,"N(mu=-1.447, sigma=0.839)",0.839196161382897,-1.4465494846931872
1957,Anna,KELLY,"N(mu=-1.447, sigma=1.066)",1.0662390444003962,-1.4469359631517238
